CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,Strike Price,PUTS_OI,PUTS_Chng in OI,PUTS_Volume,PUTS_IV,PUTS_LTP,PUTS_Net Chng,CALLS_Ask Price,CALLS_Ask Qty,CALLS_Bid Price,CALLS_Bid Qty,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Bid Price,PUTS_Bid Qty,CALLS_Chart,PUTS_Chart,Company_name,ltp,lot_size
0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,218.55,25500.0,154.9,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,207.45,25500.0,146.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.55,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,900.0,5.0,1.0,2.0,29.45,7.1,-8.85,0.0,0.0,89.0,25500.0,15.0,2550.0,7.4,850.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.65,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,25500.0,0.0,0.0,7.35,1700.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15,25500.0,0.0,0.0,11.15,1700.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,1700.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1700.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,1700.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,850.0,50.05,850.0,0.0,0.0,30.1,1700.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55,850.0,29.75,850.0,0.0,0.0,34.6,1700.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3,1700.0,25.35,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,1700.0,22.95,1700.0,0.0,0.0,46.05,1700.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,850.0,30.05,850.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,1700.0,16.5,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6,25500.0,13.75,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,850.0,7.3,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AARTIIND,1001.9,850
