company,expiry date,strike price,stock price,margin,iscall,lot,call ltp,call bid price,call bid quantity,put ltp,put bid price,put bid quantity,percentage change in price,% margin
TATAMOTORS,MAR+25+2021,120.0,324.9,46626.0,P,5700,0.0,181.9,131100.0,0.0,0.05,5700.0,-63.06555863342567,0.0
TATAMOTORS,MAR+25+2021,115.0,324.9,40555.5,P,5700,0.0,186.25,131100.0,0.0,0.05,5700.0,-64.60449369036625,0.0
TATACONSUM,MAR+25+2021,750.0,611.0,110335.5,C,1350,0.0,0.2,5400.0,0.0,117.1,31050.0,22.749590834697216,0.0
TATAMOTORS,MAR+25+2021,150.0,324.9,95190.0,P,5700,0.0,159.45,131100.0,0.0,0.1,5700.0,-53.83194829178208,0.0
TATACONSUM,MAR+25+2021,740.0,611.0,115587.0,C,1350,0.0,0.2,5400.0,0.0,106.8,31050.0,21.112929623567922,0.0
TATACONSUM,MAR+25+2021,720.0,611.0,127197.0,C,1350,0.0,0.2,5400.0,0.0,90.35,31050.0,17.83960720130933,0.0
TATACONSUM,MAR+25+2021,710.0,611.0,133501.5,C,1350,0.0,0.2,5400.0,0.0,86.05,4050.0,16.20294599018003,0.0
TATACONSUM,MAR+25+2021,700.0,611.0,141817.5,C,1350,7.5,7.45,1350.0,0.0,69.85,4050.0,14.566284779050736,7.139457401237506
TATACONSUM,MAR+25+2021,690.0,611.0,147231.0,C,1350,0.0,0.15,1350.0,0.0,61.9,31050.0,12.92962356792144,0.0
TATACONSUM,MAR+25+2021,680.0,611.0,154669.5,C,1350,0.0,0.15,1350.0,0.0,56.1,4050.0,11.292962356792144,0.0
TATACONSUM,MAR+25+2021,670.0,611.0,146016.0,C,1350,0.0,0.15,1350.0,0.0,45.1,4050.0,9.656301145662848,0.0
TATACONSUM,MAR+25+2021,660.0,611.0,154399.5,C,1350,20.0,14.75,1350.0,0.0,37.8,4050.0,8.01963993453355,17.487103261344757
TATACONSUM,MAR+25+2021,650.0,611.0,164187.0,C,1350,0.0,5.5,31050.0,0.0,33.6,4050.0,6.382978723404255,0.0
TATACONSUM,MAR+25+2021,730.0,611.0,121216.5,C,1350,0.0,0.2,5400.0,0.0,98.75,31050.0,19.476268412438625,0.0
TATACONSUM,MAR+25+2021,580.0,611.0,184936.5,P,1350,0.0,0.05,4050.0,15.0,0.1,1350.0,-5.073649754500818,10.949704357982334
TATAMOTORS,MAR+25+2021,155.0,324.9,104737.5,P,5700,0.0,151.4,131100.0,0.0,0.1,5700.0,-52.29301323484149,0.0
TATAMOTORS,MAR+25+2021,165.0,324.9,124687.5,P,5700,0.0,146.1,131100.0,0.0,0.1,5700.0,-49.21514312096029,0.0
TATAMOTORS,MAR+25+2021,255.0,324.9,320026.5,P,5700,0.0,63.9,131100.0,0.0,2.0,5700.0,-21.514312096029542,0.0
TATAMOTORS,MAR+25+2021,250.0,324.9,308484.0,P,5700,0.0,71.95,131100.0,5.1,5.0,22800.0,-23.053247152970137,9.423503325942349
TATAMOTORS,MAR+25+2021,245.0,324.9,297340.5,P,5700,0.0,76.25,131100.0,0.0,3.0,5700.0,-24.59218220991074,0.0
TATAMOTORS,MAR+25+2021,240.0,324.9,286254.0,P,5700,0.0,78.85,131100.0,4.0,2.1,5700.0,-26.131117266851334,7.964954201513342
TATAMOTORS,MAR+25+2021,235.0,324.9,275224.5,P,5700,0.0,83.75,131100.0,0.0,0.2,5700.0,-27.670052323791932,0.0
TATAMOTORS,MAR+25+2021,230.0,324.9,264423.0,P,5700,0.0,89.25,131100.0,2.7,1.8,5700.0,-29.208987380732527,5.820219874973056
TATAMOTORS,MAR+25+2021,225.0,324.9,253279.5,P,5700,0.0,92.55,131100.0,0.0,0.5,5700.0,-30.747922437673125,0.0
TATAMOTORS,MAR+25+2021,220.0,324.9,242649.0,P,5700,0.0,98.3,131100.0,2.0,1.6,5700.0,-32.28685749461373,4.698144233027954
TATAMOTORS,MAR+25+2021,160.0,324.9,114627.0,P,5700,0.0,150.45,131100.0,0.15,0.2,45600.0,-50.75407817790089,0.7458975634012929
TATAMOTORS,MAR+25+2021,215.0,324.9,231733.5,P,5700,0.0,101.45,131100.0,0.0,0.2,5700.0,-33.825792551554315,0.0
TATAMOTORS,MAR+25+2021,205.0,324.9,208876.5,P,5700,0.0,110.55,131100.0,0.0,0.25,5700.0,-36.90366266543552,0.0
TATAMOTORS,MAR+25+2021,200.0,324.9,199101.0,P,5700,0.0,115.75,131100.0,0.9,0.85,5700.0,-38.44259772237611,2.576581734898368
TATAMOTORS,MAR+25+2021,195.0,324.9,187558.5,P,5700,0.0,119.45,131100.0,0.0,0.15,5700.0,-39.98153277931671,0.0
TATAMOTORS,MAR+25+2021,190.0,324.9,176700.0,P,5700,0.0,123.8,131100.0,0.0,0.2,5700.0,-41.52046783625731,0.0
TATAMOTORS,MAR+25+2021,185.0,324.9,166183.5,P,5700,0.0,128.2,131100.0,0.0,0.15,5700.0,-43.0594028931979,0.0
TATAMOTORS,MAR+25+2021,180.0,324.9,155667.0,P,5700,0.0,132.6,131100.0,0.0,0.25,5700.0,-44.5983379501385,0.0
TATAMOTORS,MAR+25+2021,175.0,324.9,145207.5,P,5700,0.0,137.15,131100.0,0.0,0.1,5700.0,-46.1372730070791,0.0
TATAMOTORS,MAR+25+2021,170.0,324.9,134862.0,P,5700,0.0,141.55,131100.0,0.0,0.3,5700.0,-47.67620806401969,0.0
TATAMOTORS,MAR+25+2021,210.0,324.9,220932.0,P,5700,0.0,105.8,131100.0,0.0,0.7,5700.0,-35.36472760849492,0.0
SRTRANSFIN,MAR+25+2021,960.0,1434.65,165608.0,P,800,0.0,424.9,18400.0,0.0,0.2,4000.0,-33.08472449726415,0.0
TATACONSUM,MAR+25+2021,570.0,611.0,172179.0,P,1350,0.0,33.1,4050.0,0.0,0.2,5400.0,-6.710310965630114,0.0
TATACONSUM,MAR+25+2021,550.0,611.0,147433.5,P,1350,0.0,55.8,4050.0,0.0,7.5,1350.0,-9.983633387888707,0.0
TATACHEM,MAR+25+2021,640.0,562.95,152360.0,C,2000,0.0,10.2,2000.0,0.0,63.35,46000.0,13.686828315125668,0.0
TATACHEM,MAR+25+2021,630.0,562.95,165380.0,C,2000,0.0,1.8,12000.0,0.0,54.25,46000.0,11.910471622701829,0.0
TATACHEM,MAR+25+2021,620.0,562.95,176580.0,C,2000,0.0,1.8,12000.0,0.0,45.05,6000.0,10.13411493027799,0.0
TATACHEM,MAR+25+2021,610.0,562.95,191060.0,C,2000,0.0,3.6,16000.0,0.0,34.35,46000.0,8.357758237854153,0.0
TATACHEM,MAR+25+2021,600.0,562.95,204160.0,C,2000,24.1,15.0,2000.0,0.0,29.3,6000.0,6.581401545430314,23.608934169278996
TATACHEM,MAR+25+2021,530.0,562.95,200220.0,P,2000,0.0,24.75,2000.0,0.0,17.4,2000.0,-5.853095301536556,0.0
TATACHEM,MAR+25+2021,520.0,562.95,182240.0,P,2000,0.0,34.95,46000.0,15.25,15.8,4000.0,-7.629451993960394,16.736172080772608
TATACHEM,MAR+25+2021,510.0,562.95,165660.0,P,2000,0.0,44.35,46000.0,0.0,10.9,2000.0,-9.405808686384233,0.0
TATACHEM,MAR+25+2021,650.0,562.95,168120.0,C,2000,0.0,8.45,2000.0,0.0,73.25,46000.0,15.463185007549507,0.0
TATACHEM,MAR+25+2021,500.0,562.95,152720.0,P,2000,0.0,55.5,46000.0,11.75,10.15,2000.0,-11.182165378808072,15.38763750654793
TATACHEM,MAR+25+2021,480.0,562.95,135840.0,P,2000,0.0,73.1,46000.0,0.0,4.7,2000.0,-14.734878763655749,0.0
TATACHEM,MAR+25+2021,470.0,562.95,127940.0,P,2000,0.0,82.9,46000.0,0.0,3.45,2000.0,-16.511235456079586,0.0
TATACHEM,MAR+25+2021,460.0,562.95,120060.0,P,2000,0.0,95.0,46000.0,0.0,0.15,2000.0,-18.287592148503425,0.0
TATACHEM,MAR+25+2021,450.0,562.95,112340.0,P,2000,0.0,102.9,46000.0,0.0,0.2,2000.0,-20.063948840927264,0.0
TATACHEM,MAR+25+2021,440.0,562.95,104700.0,P,2000,0.0,111.5,46000.0,0.0,0.15,2000.0,-21.840305533351103,0.0
TATACHEM,MAR+25+2021,430.0,562.95,97120.0,P,2000,0.0,118.6,46000.0,0.0,0.15,2000.0,-23.61666222577494,0.0
TATACHEM,MAR+25+2021,420.0,562.95,89580.0,P,2000,0.0,129.95,46000.0,0.0,0.15,2000.0,-25.393018918198777,0.0
TATACHEM,MAR+25+2021,410.0,562.95,82080.0,P,2000,0.0,134.85,46000.0,0.0,0.15,2000.0,-27.16937561062262,0.0
TATACHEM,MAR+25+2021,490.0,562.95,144200.0,P,2000,0.0,63.2,46000.0,0.0,6.65,2000.0,-12.95852207123191,0.0
TATACONSUM,MAR+25+2021,560.0,611.0,159624.0,P,1350,0.0,45.8,4050.0,7.25,5.75,31050.0,-8.346972176759412,6.131596752368065
TATACHEM,MAR+25+2021,660.0,562.95,138680.0,C,2000,0.0,6.55,2000.0,0.0,81.6,46000.0,17.239541699973344,0.0
TATACONSUM,MAR+25+2021,360.0,611.0,39784.5,P,1350,0.0,227.1,31050.0,0.0,0.1,1350.0,-41.08019639934534,0.0
TATACONSUM,MAR+25+2021,540.0,611.0,135567.0,P,1350,0.0,65.8,4050.0,0.0,0.2,5400.0,-11.620294599018004,0.0
TATACONSUM,MAR+25+2021,530.0,611.0,126090.0,P,1350,0.0,73.05,31050.0,0.0,0.2,5400.0,-13.2569558101473,0.0
TATACONSUM,MAR+25+2021,520.0,611.0,120285.0,P,1350,0.0,81.95,31050.0,0.0,0.2,5400.0,-14.893617021276595,0.0
TATACONSUM,MAR+25+2021,510.0,611.0,114723.0,P,1350,0.0,89.8,31050.0,0.0,0.2,5400.0,-16.53027823240589,0.0
TATACONSUM,MAR+25+2021,500.0,611.0,109323.0,P,1350,0.0,100.0,31050.0,0.0,0.2,5400.0,-18.16693944353519,0.0
TATACONSUM,MAR+25+2021,490.0,611.0,104031.0,P,1350,0.0,116.15,31050.0,0.0,0.15,1350.0,-19.803600654664486,0.0
TATACONSUM,MAR+25+2021,480.0,611.0,98914.5,P,1350,0.0,123.4,31050.0,0.0,0.15,1350.0,-21.44026186579378,0.0
TATACONSUM,MAR+25+2021,470.0,611.0,93514.5,P,1350,0.0,131.65,31050.0,0.0,0.15,1350.0,-23.076923076923077,0.0
TATACHEM,MAR+25+2021,670.0,562.95,150240.0,C,2000,0.0,0.0,0.0,0.0,91.5,46000.0,19.015898392397183,0.0
TATACONSUM,MAR+25+2021,460.0,611.0,88168.5,P,1350,0.0,143.35,31050.0,0.0,0.15,1350.0,-24.713584288052374,0.0
TATACONSUM,MAR+25+2021,440.0,611.0,77868.0,P,1350,0.0,159.4,31050.0,0.0,0.15,1350.0,-27.986906710310965,0.0
TATACONSUM,MAR+25+2021,430.0,611.0,72805.5,P,1350,0.0,166.05,31050.0,0.0,0.15,1350.0,-29.623567921440262,0.0
TATACONSUM,MAR+25+2021,420.0,611.0,67756.5,P,1350,0.0,174.85,31050.0,0.0,0.15,1350.0,-31.260229132569556,0.0
TATACONSUM,MAR+25+2021,410.0,611.0,62802.0,P,1350,0.0,186.05,31050.0,0.0,0.15,1350.0,-32.89689034369886,0.0
TATACONSUM,MAR+25+2021,400.0,611.0,57969.0,P,1350,0.0,193.85,31050.0,0.0,0.2,5400.0,-34.53355155482815,0.0
TATACONSUM,MAR+25+2021,390.0,611.0,53217.0,P,1350,0.0,204.05,31050.0,0.0,0.1,1350.0,-36.17021276595745,0.0
TATACONSUM,MAR+25+2021,380.0,611.0,48586.5,P,1350,0.0,212.75,31050.0,0.0,0.1,1350.0,-37.80687397708674,0.0
TATACONSUM,MAR+25+2021,370.0,611.0,44091.0,P,1350,0.0,219.05,31050.0,0.0,0.1,1350.0,-39.44353518821604,0.0
TATACONSUM,MAR+25+2021,450.0,611.0,82971.0,P,1350,0.0,151.6,31050.0,0.0,0.15,1350.0,-26.350245499181668,0.0
SRTRANSFIN,MAR+25+2021,940.0,1434.65,159296.0,P,800,0.0,441.75,18400.0,0.0,0.2,4000.0,-34.478792736904474,0.0
SRTRANSFIN,MAR+25+2021,920.0,1434.65,153040.0,P,800,0.0,459.2,18400.0,0.0,0.2,4000.0,-35.87286097654481,0.0
