company,expiry date,strike price,stock price,margin,iscall,lot,call ltp,call bid price,call bid quantity,put ltp,put bid price,put bid quantity,percentage change in price,% margin
ACC,25-Feb-2021,1380.0,1721.4,63555.0,P,500,0.0,328.2,11500.0,0.0,0.2,3000.0,-19.832694318577907,0.0
MCDOWELL-N,25-Feb-2021,690.0,580.15,84962.5,C,1250,2.75,1.8,1250.0,0.0,97.95,3750.0,18.934758252176167,4.04590260409004
EXIDEIND,25-Feb-2021,185.0,203.3,124506.0,P,3600,0.0,21.0,18000.0,2.9,2.85,3600.0,-9.001475651746194,8.385138065635392
EXIDEIND,25-Feb-2021,187.5,203.3,133821.0,P,3600,0.0,13.1,10800.0,0.0,1.15,3600.0,-7.7717658632562765,0.0
MCDOWELL-N,25-Feb-2021,680.0,580.15,88900.0,C,1250,3.55,3.4,1250.0,0.0,88.3,6250.0,17.211066103593904,4.991563554555681
EXIDEIND,25-Feb-2021,190.0,203.3,143100.0,P,3600,19.3,17.55,7200.0,4.25,4.15,3600.0,-6.54205607476636,10.69182389937107
EXIDEIND,25-Feb-2021,192.5,203.3,152415.0,P,3600,0.0,10.9,3600.0,0.0,0.3,7200.0,-5.312346286276444,0.0
MCDOWELL-N,25-Feb-2021,670.0,580.15,92837.5,C,1250,4.5,4.0,1250.0,0.0,78.7,7500.0,15.487373955011641,6.058974013733675
EXIDEIND,25-Feb-2021,182.5,203.3,115191.0,P,3600,0.0,18.1,10800.0,0.0,0.55,3600.0,-10.231185440236109,0.0
EXIDEIND,25-Feb-2021,215.0,203.3,152514.0,C,3600,5.8,5.8,3600.0,16.5,16.75,3600.0,5.755041810132803,13.690546441638144
MCDOWELL-N,25-Feb-2021,660.0,580.15,96775.0,C,1250,5.0,5.0,1250.0,0.0,68.75,7500.0,13.763681806429377,6.458279514337381
EXIDEIND,25-Feb-2021,220.0,203.3,135180.0,C,3600,4.65,4.55,10800.0,0.0,13.2,18000.0,8.214461387112635,12.383488681757656
MCDOWELL-N,25-Feb-2021,650.0,580.15,100712.5,C,1250,6.05,6.1,1250.0,0.0,58.95,1250.0,12.039989657847112,7.508998386496215
EXIDEIND,25-Feb-2021,222.5,203.3,126495.0,C,3600,0.0,2.25,3600.0,0.0,15.9,10800.0,9.444171175602552,0.0
EXIDEIND,25-Feb-2021,225.0,203.3,136314.0,C,3600,3.7,3.55,3600.0,0.0,18.1,18000.0,10.673880964092469,9.771556846692196
MCDOWELL-N,25-Feb-2021,640.0,580.15,106525.0,C,1250,7.2,7.05,2500.0,0.0,63.1,1250.0,10.31629750926485,8.448720957521708
EXIDEIND,25-Feb-2021,227.5,203.3,118845.0,C,3600,0.0,0.9,3600.0,0.0,20.9,10800.0,11.903590752582383,0.0
EXIDEIND,25-Feb-2021,217.5,203.3,143865.0,C,3600,0.0,1.35,82800.0,0.0,10.75,10800.0,6.9847515986227195,0.0
EXIDEIND,25-Feb-2021,180.0,203.3,110412.0,P,3600,24.85,23.5,7200.0,2.0,1.85,7200.0,-11.460895228726026,6.521030322791001
MFSL,25-Feb-2021,580.0,716.05,150995.0,P,1300,0.0,121.25,3900.0,0.0,0.1,3900.0,-19.000069827526005,0.0
EXIDEIND,25-Feb-2021,177.5,203.3,106929.0,P,3600,0.0,23.05,10800.0,0.0,0.9,3600.0,-12.690605017215942,0.0
ESCORTS,25-Feb-2021,1580.0,1401.95,146905.0,C,550,0.0,11.0,550.0,0.0,152.1,1650.0,12.70016762366703,0.0
MFSL,25-Feb-2021,640.0,716.05,194935.0,P,1300,0.0,72.7,2600.0,7.0,6.0,1300.0,-10.620766706235592,4.668222740913638
ESCORTS,25-Feb-2021,1600.0,1401.95,129497.5,C,550,11.3,11.35,1650.0,0.0,171.7,12650.0,14.126752023966615,4.7993204502017415
ESCORTS,25-Feb-2021,1620.0,1401.95,133292.5,C,550,0.0,0.6,550.0,0.0,187.5,12650.0,15.553336424266199,0.0
MFSL,25-Feb-2021,630.0,716.05,181480.0,P,1300,0.0,84.85,3900.0,0.0,0.5,2600.0,-12.017317226450661,0.0
ESCORTS,25-Feb-2021,1640.0,1401.95,126907.0,C,550,0.0,0.6,550.0,0.0,210.9,12650.0,16.97992082456578,0.0
ESCORTS,25-Feb-2021,1660.0,1401.95,120956.0,C,550,0.0,0.55,4400.0,0.0,231.0,1650.0,18.406505224865363,0.0
MFSL,25-Feb-2021,620.0,716.05,171184.0,P,1300,0.0,83.25,3900.0,0.0,1.5,1300.0,-13.41386774666573,0.0
ESCORTS,25-Feb-2021,1680.0,1401.95,117370.0,C,550,0.0,1.0,550.0,0.0,249.1,1650.0,19.833089625164945,0.0
MFSL,25-Feb-2021,610.0,716.05,166179.0,P,1300,0.0,95.55,3900.0,0.0,0.1,3900.0,-14.810418266880799,0.0
EXIDEIND,25-Feb-2021,165.0,203.3,89154.0,P,3600,0.0,35.25,10800.0,0.0,0.4,3600.0,-18.839153959665524,0.0
EXIDEIND,25-Feb-2021,167.5,203.3,92565.0,P,3600,0.0,33.0,10800.0,0.0,0.1,21600.0,-17.609444171175607,0.0
EXIDEIND,25-Feb-2021,170.0,203.3,96444.0,P,3600,0.0,30.6,10800.0,0.85,0.85,3600.0,-16.37973438268569,3.1728256812243374
MFSL,25-Feb-2021,600.0,716.05,161174.0,P,1300,0.0,105.25,3900.0,0.0,0.15,3900.0,-16.206968787095867,0.0
EXIDEIND,25-Feb-2021,172.5,203.3,99459.0,P,3600,0.0,28.0,10800.0,0.0,0.15,3600.0,-15.150024594195774,0.0
EXIDEIND,25-Feb-2021,175.0,203.3,103482.0,P,3600,0.0,25.55,10800.0,1.35,1.3,3600.0,-13.920314805705857,4.696468951121934
MFSL,25-Feb-2021,590.0,716.05,156299.0,P,1300,0.0,113.9,3900.0,0.0,0.1,3900.0,-17.603519307310936,0.0
MCDOWELL-N,25-Feb-2021,630.0,580.15,118575.0,C,1250,8.75,8.5,2500.0,0.0,54.05,1250.0,8.592605360682587,9.224119755429053
ESCORTS,25-Feb-2021,1560.0,1401.95,154148.5,C,550,14.55,14.05,550.0,0.0,132.15,1650.0,11.27358322336745,5.191422556820209
EXIDEIND,25-Feb-2021,230.0,203.3,112644.0,C,3600,2.75,2.75,3600.0,0.0,23.2,14400.0,13.133300541072302,8.788750399488654
MCDOWELL-N,25-Feb-2021,620.0,580.15,130550.0,C,1250,10.85,10.6,1250.0,0.0,46.55,1250.0,6.868913212100323,10.388739946380698
FEDERALBNK,25-Feb-2021,77.0,83.45,178850.0,P,10000,9.75,8.1,10000.0,1.55,1.5,100000.0,-7.729179149191136,8.666480290746435
MCDOWELL-N,25-Feb-2021,490.0,580.15,75362.5,P,1250,0.0,84.9,3750.0,0.0,0.2,5000.0,-15.539084719469098,0.0
FEDERALBNK,25-Feb-2021,78.0,83.45,189200.0,P,10000,7.1,7.15,20000.0,1.85,1.75,10000.0,-6.530856800479332,9.778012684989429
FEDERALBNK,25-Feb-2021,79.0,83.45,199550.0,P,10000,6.45,6.7,10000.0,2.15,2.0,40000.0,-5.332534451767529,10.774242044600351
MCDOWELL-N,25-Feb-2021,480.0,580.15,70912.5,P,1250,0.0,95.05,3750.0,1.0,0.2,6250.0,-17.262776868051365,1.7627357659086902
FEDERALBNK,25-Feb-2021,88.0,83.45,242400.0,C,10000,2.4,2.4,10000.0,6.5,6.55,30000.0,5.452366686638702,9.900990099009901
MCDOWELL-N,25-Feb-2021,470.0,580.15,65737.5,P,1250,0.0,104.3,3750.0,0.0,0.2,5000.0,-18.986469016633624,0.0
MCDOWELL-N,25-Feb-2021,500.0,580.15,80625.0,P,1250,0.0,75.25,3750.0,1.65,1.7,1250.0,-13.815392570886836,2.558139534883721
FEDERALBNK,25-Feb-2021,89.0,83.45,233150.0,C,10000,2.05,2.05,80000.0,0.0,6.1,70000.0,6.6506890353505055,8.792622775037529
FEDERALBNK,25-Feb-2021,91.0,83.45,214650.0,C,10000,1.65,1.65,10000.0,0.0,6.05,50000.0,9.047333732774113,7.686932215234102
MARUTI,25-Feb-2021,8900.0,7500.0,109449.0,C,100,29.8,26.45,100.0,0.0,1250.2,300.0,18.666666666666668,2.7227293077140953
FEDERALBNK,25-Feb-2021,92.0,83.45,205200.0,C,10000,1.4,1.4,30000.0,0.0,7.1,10000.0,10.245656081485915,6.822612085769981
FEDERALBNK,25-Feb-2021,93.0,83.45,195550.0,C,10000,1.75,1.1,10000.0,0.0,8.0,10000.0,11.443978430197719,8.949117872666838
MARUTI,25-Feb-2021,8800.0,7500.0,112599.0,C,100,32.85,31.2,200.0,0.0,1161.45,300.0,17.333333333333336,2.9174326592598514
FEDERALBNK,25-Feb-2021,94.0,83.45,200500.0,C,10000,1.15,1.1,10000.0,0.0,9.05,10000.0,12.642300778909524,5.7356608478802995
FEDERALBNK,25-Feb-2021,95.0,83.45,176450.0,C,10000,1.0,0.95,140000.0,0.0,10.1,40000.0,13.840623127621326,5.667327854916407
FEDERALBNK,25-Feb-2021,90.0,83.45,223900.0,C,10000,1.9,1.85,40000.0,8.35,8.0,40000.0,7.849011384062308,8.485931219294327
FEDERALBNK,25-Feb-2021,76.0,83.45,168500.0,P,10000,9.3,8.8,10000.0,1.4,1.25,50000.0,-8.927501497902938,8.308605341246292
FEDERALBNK,25-Feb-2021,75.0,83.45,158150.0,P,10000,9.25,9.65,20000.0,1.1,1.1,10000.0,-10.125823846614743,6.955422067657287
FEDERALBNK,25-Feb-2021,74.0,83.45,151800.0,P,10000,11.0,10.25,50000.0,0.95,0.9,60000.0,-11.324146195326545,6.258234519104084
EXIDEIND,25-Feb-2021,235.0,203.3,115614.0,C,3600,2.25,2.15,3600.0,0.0,28.4,10800.0,15.592720118052133,7.006071929005138
EXIDEIND,25-Feb-2021,237.5,203.3,104517.0,C,3600,0.0,1.05,3600.0,0.0,30.85,10800.0,16.822429906542048,0.0
EXIDEIND,25-Feb-2021,240.0,203.3,101376.0,C,3600,1.95,1.9,3600.0,0.0,28.75,82800.0,18.052139695031965,6.924715909090909
MCDOWELL-N,25-Feb-2021,610.0,580.15,142337.5,C,1250,13.2,13.1,1250.0,40.9,38.85,1250.0,5.14522106351806,11.592166505664354
EXIDEIND,25-Feb-2021,242.5,203.3,98955.0,C,3600,0.0,0.75,36000.0,0.0,35.45,10800.0,19.28184948352188,0.0
MCDOWELL-N,25-Feb-2021,550.0,580.15,113925.0,P,1250,46.45,41.75,1250.0,9.15,9.15,1250.0,-5.1969318279755194,10.039499670836076
FEDERALBNK,25-Feb-2021,67.0,83.45,124950.0,P,10000,0.0,14.95,30000.0,0.25,0.3,10000.0,-19.71240263630917,2.000800320128051
FEDERALBNK,25-Feb-2021,68.0,83.45,128800.0,P,10000,0.0,13.45,230000.0,0.0,0.3,30000.0,-18.514080287597366,0.0
MCDOWELL-N,25-Feb-2021,540.0,580.15,100987.5,P,1250,50.0,48.8,1250.0,6.65,6.5,2500.0,-6.920623976557783,8.231216734744399
FEDERALBNK,25-Feb-2021,69.0,83.45,132650.0,P,10000,0.0,14.5,50000.0,0.45,0.35,10000.0,-17.31575793888556,3.392385978137957
FEDERALBNK,25-Feb-2021,70.0,83.45,136400.0,P,10000,13.5,13.85,10000.0,0.5,0.45,90000.0,-16.11743559017376,3.665689149560117
MCDOWELL-N,25-Feb-2021,530.0,580.15,95062.5,P,1250,0.0,44.75,5000.0,4.95,4.75,1250.0,-8.644316125140046,6.508875739644971
FEDERALBNK,25-Feb-2021,71.0,83.45,140250.0,P,10000,13.0,12.95,30000.0,0.0,0.55,10000.0,-14.919113241461957,0.0
MCDOWELL-N,25-Feb-2021,520.0,580.15,90250.0,P,1250,0.0,55.6,1250.0,3.55,3.55,1250.0,-10.36800827372231,4.916897506925208
FEDERALBNK,25-Feb-2021,72.0,83.45,144100.0,P,10000,13.7,11.85,40000.0,0.65,0.6,30000.0,-13.720790892750154,4.510756419153366
FEDERALBNK,25-Feb-2021,73.0,83.45,147950.0,P,10000,13.0,10.95,60000.0,0.8,0.75,10000.0,-12.522468544038349,5.40723217303143
MCDOWELL-N,25-Feb-2021,510.0,580.15,85437.5,P,1250,0.0,64.95,7500.0,0.0,1.15,1250.0,-12.091700422304573,0.0
EXIDEIND,25-Feb-2021,232.5,203.3,110295.0,C,3600,0.0,0.25,3600.0,0.0,25.9,10800.0,14.363010329562217,0.0
MFSL,25-Feb-2021,650.0,716.05,208377.0,P,1300,0.0,58.75,6500.0,0.0,7.05,1300.0,-9.224216186020524,0.0
ESCORTS,25-Feb-2021,1540.0,1401.95,149022.5,C,550,17.5,18.6,1650.0,0.0,113.05,4400.0,9.846998823067867,6.458756228086362
ESCORTS,25-Feb-2021,1520.0,1401.95,159615.5,C,550,24.4,21.8,550.0,0.0,92.15,1100.0,8.420414422768284,8.407704765514627
DRREDDY,25-Feb-2021,5350.0,4800.0,60480.0,C,125,0.0,35.95,125.0,0.0,473.35,625.0,11.458333333333332,0.0
MGL,25-Feb-2021,1000.0,1083.95,99042.0,P,600,94.9,88.2,600.0,16.3,15.55,600.0,-7.744822178144753,9.874598655116012
DRREDDY,25-Feb-2021,5400.0,4800.0,58511.25,C,125,37.95,37.95,125.0,0.0,574.85,1250.0,12.5,8.107415240658847
MGL,25-Feb-2021,980.0,1083.95,92304.0,P,600,0.0,103.05,1200.0,10.7,10.3,600.0,-9.589925734581858,6.955278211128445
DRREDDY,25-Feb-2021,5450.0,4800.0,56542.5,C,125,0.0,23.0,750.0,0.0,573.15,625.0,13.541666666666666,0.0
DRREDDY,25-Feb-2021,5500.0,4800.0,54573.75,C,125,31.3,31.15,125.0,0.0,672.95,625.0,14.583333333333334,7.169197645388121
MGL,25-Feb-2021,960.0,1083.95,87684.0,P,600,0.0,96.15,1800.0,8.9,6.65,600.0,-11.435029291018962,6.090050636376078
DRREDDY,25-Feb-2021,5300.0,4800.0,62448.75,C,125,49.4,48.6,250.0,0.0,480.45,625.0,10.416666666666668,9.888108248763986
DRREDDY,25-Feb-2021,5550.0,4800.0,52605.0,C,125,0.0,14.3,750.0,0.0,673.15,625.0,15.625,0.0
MGL,25-Feb-2021,940.0,1083.95,83064.0,P,600,0.0,125.7,3000.0,0.0,3.35,600.0,-13.280132847456066,0.0
DRREDDY,25-Feb-2021,5650.0,4800.0,48668.75,C,125,0.0,8.65,250.0,0.0,770.85,625.0,17.708333333333336,0.0
DRREDDY,25-Feb-2021,5700.0,4800.0,46700.0,C,125,0.0,6.7,625.0,0.0,816.8,625.0,18.75,0.0
MGL,25-Feb-2021,920.0,1083.95,78444.0,P,600,0.0,145.65,3000.0,0.0,2.45,600.0,-15.125236403893172,0.0
DRREDDY,25-Feb-2021,5750.0,4800.0,44731.25,C,125,0.0,5.15,250.0,0.0,862.9,625.0,19.791666666666664,0.0
MGL,25-Feb-2021,900.0,1083.95,73824.0,P,600,0.0,159.15,1800.0,2.25,2.25,600.0,-16.97033996033028,1.8286736020806242
EICHERMOT,25-Feb-2021,2350.0,2933.1,109749.5,P,350,0.0,540.75,1050.0,0.0,0.2,3850.0,-19.879990453786096,0.0
DRREDDY,25-Feb-2021,5600.0,4800.0,50637.5,C,125,23.95,23.95,500.0,0.0,725.7,625.0,16.666666666666664,5.912120464082943
MGL,25-Feb-2021,1020.0,1083.95,111456.0,P,600,0.0,53.75,600.0,18.0,18.5,600.0,-5.899718621707647,9.689922480620154
DRREDDY,25-Feb-2021,5250.0,4800.0,64416.25,C,125,0.0,25.1,1000.0,0.0,373.35,625.0,9.375,0.0
DRREDDY,25-Feb-2021,5200.0,4800.0,66385.0,C,125,65.7,64.7,250.0,0.0,452.0,500.0,8.333333333333332,12.371017549145138
DRREDDY,25-Feb-2021,4200.0,4800.0,64776.25,P,125,619.55,619.85,625.0,17.6,17.65,125.0,-12.5,3.3963065166631288
DRREDDY,25-Feb-2021,4250.0,4800.0,67182.5,P,125,0.0,487.45,125.0,23.75,20.4,375.0,-11.458333333333332,4.418933502028058
MGL,25-Feb-2021,1240.0,1083.95,94134.0,C,600,0.0,5.7,600.0,0.0,147.4,3000.0,14.396420499100508,0.0
DRREDDY,25-Feb-2021,4300.0,4800.0,69588.75,P,125,0.0,486.25,750.0,28.3,28.1,125.0,-10.416666666666668,5.083436618706329
DRREDDY,25-Feb-2021,4350.0,4800.0,74793.75,P,125,0.0,440.4,125.0,35.45,27.3,375.0,-9.375,5.92462605498454
MGL,25-Feb-2021,1220.0,1083.95,97914.0,C,600,0.0,7.85,600.0,0.0,127.45,3600.0,12.551316942663401,0.0
DRREDDY,25-Feb-2021,4400.0,4800.0,81258.75,P,125,449.4,446.65,125.0,42.75,40.9,125.0,-8.333333333333332,6.576214869167936
DRREDDY,25-Feb-2021,4450.0,4800.0,87707.5,P,125,415.5,396.8,125.0,50.1,45.5,125.0,-7.291666666666667,7.14021035829319
MGL,25-Feb-2021,1200.0,1083.95,104880.0,C,600,11.6,11.6,600.0,0.0,114.2,1200.0,10.706213386226297,6.636155606407323
DRREDDY,25-Feb-2021,4500.0,4800.0,94102.5,P,125,371.8,370.25,250.0,62.2,62.0,125.0,-6.25,8.262267208628888
MGL,25-Feb-2021,1180.0,1083.95,116448.0,C,600,15.45,14.45,600.0,0.0,87.5,3000.0,8.861109829789191,7.960634789777411
DRREDDY,25-Feb-2021,4550.0,4800.0,100380.0,P,125,354.15,326.35,125.0,76.35,75.9,125.0,-5.208333333333334,9.507621040047818
MGL,25-Feb-2021,1160.0,1083.95,127950.0,C,600,23.85,5.4,600.0,0.0,81.2,600.0,7.016006273352088,11.184056271981243
DRREDDY,25-Feb-2021,5050.0,4800.0,72291.25,C,125,101.65,100.05,125.0,0.0,188.6,1125.0,5.208333333333334,17.57647018138433
DRREDDY,25-Feb-2021,5100.0,4800.0,70322.5,C,125,88.3,88.0,875.0,378.0,342.95,250.0,6.25,15.69554552241459
MGL,25-Feb-2021,1140.0,1083.95,139254.0,C,600,24.1,23.5,600.0,0.0,84.25,3000.0,5.170902716914982,10.38390279632901
DRREDDY,25-Feb-2021,5150.0,4800.0,68353.75,C,125,0.0,62.05,125.0,0.0,368.5,625.0,7.291666666666667,0.0
EICHERMOT,25-Feb-2021,2400.0,2933.1,116483.5,P,350,595.0,485.3,8050.0,8.3,7.5,350.0,-18.17530939961133,2.4939154472521863
EICHERMOT,25-Feb-2021,2450.0,2933.1,123221.0,P,350,0.0,434.05,1050.0,0.0,3.3,350.0,-16.470628345436566,0.0
MGL,25-Feb-2021,880.0,1083.95,68796.0,P,600,0.0,178.65,1800.0,0.0,0.3,3000.0,-18.81544351676738,0.0
EICHERMOT,25-Feb-2021,2500.0,2933.1,129958.5,P,350,0.0,394.5,1750.0,15.05,14.65,1050.0,-14.765947291261803,4.053216988500175
ESCORTS,25-Feb-2021,1160.0,1401.95,112513.5,P,550,0.0,240.2,1650.0,4.0,3.2,1100.0,-17.258104782624205,1.9553209170455101
MFSL,25-Feb-2021,780.0,716.05,224822.0,C,1300,10.4,11.1,1300.0,0.0,54.85,6500.0,8.930940576775372,6.013646351335724
ESCORTS,25-Feb-2021,1180.0,1401.95,116748.5,P,550,0.0,205.5,1650.0,1.0,3.55,550.0,-15.831520382324621,0.4710981297404249
ESCORTS,25-Feb-2021,1200.0,1401.95,120978.0,P,550,214.35,209.3,1100.0,5.8,5.45,2200.0,-14.404935982025039,2.6368430623749775
MFSL,25-Feb-2021,770.0,716.05,237198.0,C,1300,0.0,12.8,1300.0,0.0,44.9,6500.0,7.534390056560303,0.0
ESCORTS,25-Feb-2021,1220.0,1401.95,125213.0,P,550,222.65,168.4,550.0,7.1,7.05,550.0,-12.978351581725455,3.1186857594658703
ESCORTS,25-Feb-2021,1240.0,1401.95,130168.5,P,550,186.0,167.85,1100.0,9.25,9.25,550.0,-11.551767181425875,3.9083956563992057
MFSL,25-Feb-2021,760.0,716.05,249535.0,C,1300,13.75,15.5,1300.0,0.0,54.9,1300.0,6.137839536345234,7.163323782234957
ESCORTS,25-Feb-2021,1260.0,1401.95,141553.5,P,550,174.25,133.25,550.0,12.1,11.5,2200.0,-10.125182781126291,4.701402649881493
MFSL,25-Feb-2021,680.0,716.05,248287.0,P,1300,53.75,51.55,1300.0,16.6,14.35,1300.0,-5.034564625375317,8.691554531650874
ESCORTS,25-Feb-2021,1280.0,1401.95,152933.0,P,550,166.35,119.25,550.0,17.5,14.05,550.0,-8.698598380826708,6.293605696612242
ESCORTS,25-Feb-2021,1300.0,1401.95,164279.5,P,550,120.2,114.55,550.0,19.35,18.35,1100.0,-7.2720139805271256,6.478288526566005
MFSL,25-Feb-2021,670.0,716.05,235118.0,P,1300,55.85,58.95,1300.0,13.0,12.65,1300.0,-6.431115145590385,7.1878801282760145
ESCORTS,25-Feb-2021,1320.0,1401.95,175549.0,P,550,110.0,107.25,550.0,24.35,23.8,550.0,-5.845429580227543,7.62892411805251
ESCORTS,25-Feb-2021,1480.0,1401.95,180625.5,C,550,32.4,31.55,1650.0,0.0,67.9,2200.0,5.567245622169118,9.865716634694436
ESCORTS,25-Feb-2021,1500.0,1401.95,170159.0,C,550,27.65,27.65,1650.0,0.0,87.25,3300.0,6.993830022468702,8.937229297304286
MFSL,25-Feb-2021,660.0,716.05,221793.0,P,1300,0.0,53.45,1300.0,10.2,9.15,3900.0,-7.827665665805454,5.978547564621064
ESCORTS,25-Feb-2021,1140.0,1401.95,108278.5,P,550,0.0,243.15,1650.0,2.05,2.25,1650.0,-18.684689182923787,1.0412962868898257
MARUTI,25-Feb-2021,8700.0,7500.0,115748.0,C,100,37.2,36.6,500.0,0.0,1064.7,800.0,16.0,3.2138784255451505
MFSL,25-Feb-2021,790.0,716.05,212329.0,C,1300,0.0,4.1,1300.0,0.0,65.05,6500.0,10.32749109699044,0.0
EICHERMOT,25-Feb-2021,3400.0,2933.1,144417.0,C,350,21.35,21.1,350.0,0.0,450.85,1050.0,15.918311683883948,5.174252338713587
EICHERMOT,25-Feb-2021,2550.0,2933.1,136696.0,P,350,0.0,338.1,1050.0,0.0,14.7,350.0,-13.061266237087038,0.0
MFSL,25-Feb-2021,850.0,716.05,176839.0,C,1300,0.0,0.2,3900.0,0.0,115.55,3900.0,18.706794218280855,0.0
EICHERMOT,25-Feb-2021,2600.0,2933.1,143433.5,P,350,0.0,335.55,1400.0,25.55,26.0,700.0,-11.356585182912275,6.234596520338694
MFSL,25-Feb-2021,840.0,716.05,171353.0,C,1300,0.0,0.4,1300.0,0.0,108.65,3900.0,17.310243698065786,0.0
EICHERMOT,25-Feb-2021,2650.0,2933.1,150167.5,P,350,0.0,243.0,350.0,32.0,30.05,350.0,-9.651904128737511,7.458338189022259
EICHERMOT,25-Feb-2021,2700.0,2933.1,163824.5,P,350,278.0,263.6,700.0,46.0,43.45,1050.0,-7.947223074562746,9.827589890401008
EICHERMOT,25-Feb-2021,2750.0,2933.1,181926.5,P,350,245.1,243.0,350.0,56.1,56.6,1050.0,-6.242542020387982,10.792820177379326
MFSL,25-Feb-2021,830.0,716.05,192452.0,C,1300,0.0,0.2,1300.0,0.0,100.5,3900.0,15.913693177850716,0.0
EICHERMOT,25-Feb-2021,3100.0,2933.1,212992.5,C,350,75.65,74.3,350.0,0.0,210.95,1050.0,5.690225358835365,12.431188891627642
EICHERMOT,25-Feb-2021,3150.0,2933.1,196357.0,C,350,60.0,60.2,350.0,0.0,169.05,1050.0,7.394906413010129,10.694805889273109
MFSL,25-Feb-2021,820.0,716.05,179751.0,C,1300,6.0,2.55,1300.0,0.0,90.5,3900.0,14.517142657635649,4.3393360815795186
EICHERMOT,25-Feb-2021,3200.0,2933.1,179532.5,C,350,50.75,49.85,700.0,0.0,258.6,3500.0,9.099587467184893,9.893751827663515
EICHERMOT,25-Feb-2021,3250.0,2933.1,162662.5,C,350,0.0,25.0,350.0,0.0,284.4,700.0,10.804268521359656,0.0
MFSL,25-Feb-2021,810.0,716.05,209300.0,C,1300,0.0,0.5,1300.0,0.0,80.45,3900.0,13.120592137420578,0.0
EICHERMOT,25-Feb-2021,3300.0,2933.1,155365.0,C,350,31.0,31.95,350.0,0.0,319.4,1050.0,12.50894957553442,6.983554854697004
EICHERMOT,25-Feb-2021,3350.0,2933.1,149852.5,C,350,0.0,5.0,350.0,0.0,388.9,700.0,14.213630629709185,0.0
MFSL,25-Feb-2021,800.0,716.05,199810.0,C,1300,8.5,8.0,1300.0,0.0,79.6,3900.0,11.72404161720551,5.530253741054001
EICHERMOT,25-Feb-2021,3450.0,2933.1,138929.0,C,350,0.0,5.05,700.0,0.0,495.5,1050.0,17.622992738058713,0.0
MGL,25-Feb-2021,1260.0,1083.95,90354.0,C,600,0.0,1.25,600.0,0.0,167.25,3000.0,16.241524055537614,0.0
FEDERALBNK,25-Feb-2021,96.0,83.45,187500.0,C,10000,0.9,0.85,60000.0,0.0,11.05,20000.0,15.03894547633313,4.8
MARUTI,25-Feb-2021,8600.0,7500.0,118898.0,C,100,42.5,42.35,200.0,0.0,1006.75,300.0,14.666666666666666,3.574492422076065
GODREJPROP,25-Feb-2021,1240.0,1400.1,196774.5,P,650,0.0,137.35,1950.0,16.8,15.0,650.0,-11.4348975073209,5.549499554058071
MARICO,25-Feb-2021,355.0,408.85,65390.0,P,2000,0.0,49.35,6000.0,0.0,0.15,2000.0,-13.171089641677883,0.0
GODREJPROP,25-Feb-2021,1260.0,1400.1,208234.0,P,650,0.0,143.05,650.0,20.45,18.95,650.0,-10.006428112277689,6.383443625920839
GODREJPROP,25-Feb-2021,1280.0,1400.1,218634.0,P,650,144.3,138.75,650.0,23.75,23.3,650.0,-8.577958717234477,7.060887144725889
MARICO,25-Feb-2021,350.0,408.85,61980.0,P,2000,0.0,54.35,6000.0,0.0,0.15,2000.0,-14.39403204109087,0.0
GODREJPROP,25-Feb-2021,1300.0,1400.1,233148.5,P,650,127.0,125.3,650.0,28.65,28.15,650.0,-7.149489322191266,7.987398589311105
GODREJPROP,25-Feb-2021,1320.0,1400.1,248404.0,P,650,131.05,102.2,1300.0,36.0,33.6,650.0,-5.721019927148055,9.420138162026376
MARICO,25-Feb-2021,360.0,408.85,69680.0,P,2000,0.0,44.35,6000.0,0.0,0.3,2000.0,-11.948147242264895,0.0
GODREJPROP,25-Feb-2021,1480.0,1400.1,197483.0,C,650,37.5,37.5,650.0,0.0,110.6,1300.0,5.7067352331976355,12.342834573102495
GODREJPROP,25-Feb-2021,1500.0,1400.1,166816.0,C,650,31.2,31.4,650.0,120.9,109.75,650.0,7.135204628240848,12.1571072319202
GODREJPROP,25-Feb-2021,1520.0,1400.1,179881.0,C,650,26.95,26.3,650.0,0.0,107.9,5200.0,8.563674023284058,9.738382597383826
MARICO,25-Feb-2021,340.0,408.85,54060.0,P,2000,0.0,64.25,6000.0,0.0,0.15,2000.0,-16.839916839916842,0.0
GODREJPROP,25-Feb-2021,1540.0,1400.1,171262.0,C,650,23.85,22.0,650.0,0.0,161.7,1950.0,9.992143418327268,9.051920449369973
GODREJPROP,25-Feb-2021,1560.0,1400.1,162877.0,C,650,19.3,19.35,650.0,0.0,136.1,14950.0,11.42061281337048,7.702131055950195
MARICO,25-Feb-2021,335.0,408.85,50310.0,P,2000,0.0,68.85,6000.0,0.0,0.15,2000.0,-18.062859239329832,0.0
GODREJPROP,25-Feb-2021,1580.0,1400.1,152288.5,C,650,0.0,10.1,650.0,0.0,162.6,3250.0,12.849082208413693,0.0
MARICO,25-Feb-2021,345.0,408.85,57830.0,P,2000,0.0,59.35,6000.0,0.0,0.15,2000.0,-15.616974440503856,0.0
GODREJPROP,25-Feb-2021,1220.0,1400.1,182507.0,P,650,0.0,158.85,3250.0,0.0,7.9,650.0,-12.863366902364112,0.0
GODREJPROP,25-Feb-2021,1200.0,1400.1,168857.0,P,650,0.0,190.15,1950.0,10.4,10.4,650.0,-14.291836297407324,4.003387481715298
