company,expiry date,strike price,stock price,margin,iscall,lot,call ltp,call bid price,call bid quantity,put ltp,put bid price,put bid quantity,percentage change in price,% margin
NATIONALUM,FEB+25+2021,54.0,50.6,170340.0,C,17000,1.3,1.25,153000.0,0.0,4.15,85000.0,6.719367588932804,12.974051896207586
NAUKRI,FEB+25+2021,2800.0,5098.85,60622.5,P,250,0.0,2022.45,5750.0,0.0,0.0,0.0,-45.08565656961864,0.0
NAUKRI,FEB+25+2021,2900.0,5098.85,69652.5,P,250,0.0,1935.05,5750.0,0.0,0.0,0.0,-43.124430018533594,0.0
NAUKRI,FEB+25+2021,3000.0,5098.85,78945.0,P,250,0.0,1828.45,5750.0,0.0,0.15,250.0,-41.16320346744855,0.0
NAUKRI,FEB+25+2021,3100.0,5098.85,88387.5,P,250,0.0,1732.25,5750.0,0.0,0.15,250.0,-39.2019769163635,0.0
NAUKRI,FEB+25+2021,3200.0,5098.85,97910.0,P,250,0.0,1671.1,5750.0,0.0,0.15,250.0,-37.24075036527845,0.0
NAUKRI,FEB+25+2021,3300.0,5098.85,107472.5,P,250,0.0,1567.35,5750.0,0.0,0.15,250.0,-35.2795238141934,0.0
NAUKRI,FEB+25+2021,3400.0,5098.85,117057.5,P,250,0.0,1470.05,5750.0,0.0,0.2,2000.0,-33.318297263108356,0.0
NAUKRI,FEB+25+2021,3500.0,5098.85,127845.0,P,250,0.0,1413.3,5750.0,0.0,1.0,250.0,-31.357070712023305,0.0
NAUKRI,FEB+25+2021,3600.0,5098.85,136275.0,P,250,0.0,1302.3,5750.0,0.0,0.0,0.0,-29.395844160938257,0.0
NAUKRI,FEB+25+2021,3700.0,5098.85,147600.0,P,250,0.0,1221.85,5750.0,0.0,2.0,500.0,-27.434617609853206,0.0
NAUKRI,FEB+25+2021,3800.0,5098.85,158395.0,P,250,0.0,1148.45,5750.0,3.7,4.15,250.0,-25.473391058768158,0.5839830802739986
NAUKRI,FEB+25+2021,3900.0,5098.85,165610.0,P,250,0.0,1055.35,5750.0,0.0,2.6,250.0,-23.51216450768311,0.0
NAUKRI,FEB+25+2021,4000.0,5098.85,175240.0,P,250,0.0,1009.1,1000.0,17.0,15.0,500.0,-21.550937956598062,2.425245377767633
NATIONALUM,FEB+25+2021,34.0,50.6,65960.0,P,17000,0.0,15.25,391000.0,0.0,0.0,0.0,-32.80632411067194,0.0
NATIONALUM,FEB+25+2021,33.0,50.6,59585.0,P,17000,0.0,16.4,391000.0,0.0,0.0,0.0,-34.78260869565218,0.0
NATIONALUM,FEB+25+2021,32.0,50.6,53210.0,P,17000,0.0,17.4,391000.0,0.0,0.0,0.0,-36.758893280632414,0.0
NATIONALUM,FEB+25+2021,31.0,50.6,47005.0,P,17000,0.0,18.25,391000.0,0.0,0.0,0.0,-38.735177865612656,0.0
MRF,FEB+25+2021,95000.0,90311.0,146972.5,C,10,2923.2,2923.15,10.0,0.0,3632.6,80.0,5.192058553221645,19.889435098402764
MRF,FEB+25+2021,95500.0,90311.0,142226.2,C,10,0.0,1.05,20.0,0.0,3541.15,30.0,5.745700966659654,0.0
MRF,FEB+25+2021,96000.0,90311.0,137492.7,C,10,0.0,1195.95,10.0,0.0,3777.1,30.0,6.299343380097662,0.0
MRF,FEB+25+2021,96500.0,90311.0,132773.7,C,10,0.0,1.05,20.0,0.0,4000.05,30.0,6.852985793535671,0.0
MUTHOOTFIN,FEB+25+2021,780.0,1171.7,69712.5,P,750,0.0,347.9,17250.0,0.0,0.05,750.0,-33.430058888794065,0.0
MUTHOOTFIN,FEB+25+2021,800.0,1171.7,75727.5,P,750,0.0,338.5,17250.0,0.0,0.0,0.0,-31.72313732184006,0.0
MUTHOOTFIN,FEB+25+2021,820.0,1171.7,81187.5,P,750,0.0,320.7,17250.0,0.0,0.0,0.0,-30.016215754886066,0.0
MUTHOOTFIN,FEB+25+2021,840.0,1171.7,86925.0,P,750,0.0,302.95,17250.0,0.0,0.0,0.0,-28.309294187932068,0.0
MUTHOOTFIN,FEB+25+2021,860.0,1171.7,92655.0,P,750,0.0,285.0,17250.0,0.0,0.0,0.0,-26.60237262097807,0.0
MUTHOOTFIN,FEB+25+2021,880.0,1171.7,98445.0,P,750,0.0,267.55,17250.0,0.0,0.0,0.0,-24.895451054024072,0.0
MUTHOOTFIN,FEB+25+2021,900.0,1171.7,104595.0,P,750,0.0,258.75,750.0,2.65,2.1,750.0,-23.188529487070074,1.900186433385917
MUTHOOTFIN,FEB+25+2021,920.0,1171.7,110017.5,P,750,0.0,232.55,17250.0,0.0,0.55,3000.0,-21.481607920116076,0.0
MUTHOOTFIN,FEB+25+2021,940.0,1171.7,120082.5,P,750,0.0,203.3,17250.0,0.85,1.25,2250.0,-19.774686353162075,0.5308850165511211
NAUKRI,FEB+25+2021,4100.0,5098.85,184897.5,P,250,0.0,917.5,1000.0,20.0,16.05,250.0,-19.589711405513015,2.704200976216552
MUTHOOTFIN,FEB+25+2021,960.0,1171.7,121882.5,P,750,0.0,200.45,2250.0,0.0,4.55,750.0,-18.067764786208077,0.0
MUTHOOTFIN,FEB+25+2021,1000.0,1171.7,133477.5,P,750,190.0,174.35,750.0,8.2,8.2,750.0,-14.653921652300081,4.607518121031633
MUTHOOTFIN,FEB+25+2021,1020.0,1171.7,139372.5,P,750,0.0,146.45,3750.0,0.0,6.15,1500.0,-12.94700008534608,0.0
MUTHOOTFIN,FEB+25+2021,1040.0,1171.7,148635.0,P,750,0.0,126.25,3750.0,13.2,13.1,3000.0,-11.240078518392083,6.660611565243718
MUTHOOTFIN,FEB+25+2021,1060.0,1171.7,164025.0,P,750,0.0,131.95,1500.0,16.75,16.75,1500.0,-9.533156951438086,7.658893461362597
MUTHOOTFIN,FEB+25+2021,1080.0,1171.7,179400.0,P,750,0.0,102.65,1500.0,21.5,21.35,1500.0,-7.826235384484087,8.988294314381271
MUTHOOTFIN,FEB+25+2021,1240.0,1171.7,190387.5,C,750,38.6,38.25,750.0,0.0,87.0,3750.0,5.829137151147901,15.205830214693716
NATIONALUM,FEB+25+2021,24.0,50.6,16830.0,P,17000,0.0,24.7,391000.0,0.0,0.0,0.0,-52.569169960474305,0.0
NATIONALUM,FEB+25+2021,25.0,50.6,19125.0,P,17000,0.0,23.8,391000.0,0.05,0.0,0.0,-50.59288537549407,4.444444444444445
NATIONALUM,FEB+25+2021,26.0,50.6,21930.0,P,17000,0.0,22.85,391000.0,0.0,0.0,0.0,-48.616600790513836,0.0
NATIONALUM,FEB+25+2021,27.0,50.6,25755.0,P,17000,0.0,21.95,391000.0,0.1,0.05,17000.0,-46.6403162055336,6.600660066006601
NATIONALUM,FEB+25+2021,28.0,50.6,30260.0,P,17000,0.0,21.0,391000.0,0.0,0.05,17000.0,-44.66403162055336,0.0
NATIONALUM,FEB+25+2021,29.0,50.6,35445.0,P,17000,0.0,20.15,391000.0,0.0,0.0,0.0,-42.687747035573125,0.0
NATIONALUM,FEB+25+2021,30.0,50.6,40120.0,P,17000,0.0,19.25,391000.0,0.7,0.0,0.0,-40.71146245059289,29.661016949152543
MUTHOOTFIN,FEB+25+2021,980.0,1171.7,127642.5,P,750,0.0,180.75,2250.0,14.0,4.55,750.0,-16.36084321925408,8.226100240907222
MRF,FEB+25+2021,83500.0,90311.0,113922.8,P,10,0.0,0.05,30.0,0.0,0.0,0.0,-7.541716955852554,0.0
NAUKRI,FEB+25+2021,4200.0,5098.85,194662.5,P,250,0.0,824.9,1000.0,23.2,25.0,250.0,-17.628484854427963,2.97951582867784
NAUKRI,FEB+25+2021,4400.0,5098.85,236682.5,P,250,737.35,735.05,750.0,43.0,37.05,2500.0,-13.70603175225787,4.541949658297508
NESTLEIND,FEB+25+2021,18250.0,17219.95,111711.5,C,50,0.0,1.05,100.0,0.0,708.45,250.0,5.981724685611742,0.0
NESTLEIND,FEB+25+2021,18300.0,17219.95,109308.5,C,50,0.0,1.05,100.0,0.0,732.8,100.0,6.272085575161364,0.0
NESTLEIND,FEB+25+2021,18400.0,17219.95,105372.5,C,50,0.0,1.05,100.0,0.0,782.45,250.0,6.852807354260607,0.0
NMDC,FEB+25+2021,57.5,117.0,31908.75,P,6700,0.0,54.35,154100.0,0.0,0.0,0.0,-50.85470085470085,0.0
NMDC,FEB+25+2021,60.0,117.0,37788.0,P,6700,0.0,51.75,154100.0,0.0,0.0,0.0,-48.717948717948715,0.0
NMDC,FEB+25+2021,62.5,117.0,44203.25,P,6700,0.0,49.55,154100.0,0.0,0.0,0.0,-46.58119658119658,0.0
NMDC,FEB+25+2021,65.0,117.0,50551.5,P,6700,0.0,47.15,154100.0,0.0,0.0,0.0,-44.44444444444444,0.0
NMDC,FEB+25+2021,67.5,117.0,56899.75,P,6700,0.0,45.25,154100.0,0.0,0.0,0.0,-42.30769230769231,0.0
NMDC,FEB+25+2021,70.0,117.0,63583.0,P,6700,0.0,42.5,154100.0,0.0,0.0,0.0,-40.17094017094017,0.0
NMDC,FEB+25+2021,72.5,117.0,69797.25,P,6700,0.0,41.35,154100.0,0.0,0.0,0.0,-38.034188034188034,0.0
NMDC,FEB+25+2021,75.0,117.0,76212.5,P,6700,0.0,39.05,154100.0,0.0,0.0,0.0,-35.8974358974359,0.0
NMDC,FEB+25+2021,77.5,117.0,82627.75,P,6700,0.0,36.85,154100.0,0.0,0.0,0.0,-33.76068376068376,0.0
NMDC,FEB+25+2021,80.0,117.0,89378.0,P,6700,0.0,34.25,154100.0,0.0,0.0,0.0,-31.62393162393162,0.0
NMDC,FEB+25+2021,82.5,117.0,95525.25,P,6700,0.0,30.3,154100.0,0.0,0.0,0.0,-29.48717948717949,0.0
NMDC,FEB+25+2021,85.0,117.0,101940.5,P,6700,0.0,30.1,13400.0,0.1,0.1,6700.0,-27.350427350427353,0.6572461386789352
NMDC,FEB+25+2021,87.5,117.0,108690.75,P,6700,0.0,28.1,13400.0,0.0,0.05,6700.0,-25.213675213675213,0.0
NMDC,FEB+25+2021,90.0,117.0,115173.0,P,6700,0.0,25.65,6700.0,0.2,0.2,20100.0,-23.076923076923077,1.1634671320535195
NMDC,FEB+25+2021,92.5,117.0,121588.25,P,6700,0.0,22.7,13400.0,0.0,0.1,26800.0,-20.94017094017094,0.0
NMDC,FEB+25+2021,95.0,117.0,128003.5,P,6700,0.0,20.4,13400.0,0.4,0.4,6700.0,-18.803418803418804,2.093692750588851
NMDC,FEB+25+2021,97.5,117.0,134485.75,P,6700,0.0,18.4,20100.0,0.5,0.45,53600.0,-16.666666666666664,2.490970232905717
NMDC,FEB+25+2021,100.0,117.0,140901.0,P,6700,18.7,17.9,13400.0,0.75,0.8,13400.0,-14.529914529914532,3.566333808844508
NMDC,FEB+25+2021,102.5,117.0,154150.25,P,6700,0.0,15.4,13400.0,1.2,1.1,20100.0,-12.393162393162394,5.215690535694882
NMDC,FEB+25+2021,105.0,117.0,171419.5,P,6700,14.35,13.5,13400.0,1.6,1.55,26800.0,-10.256410256410255,6.253664256400235
NMDC,FEB+25+2021,107.5,117.0,188621.75,P,6700,13.25,11.55,40200.0,2.25,2.1,13400.0,-8.11965811965812,7.992185418701714
NMDC,FEB+25+2021,125.0,117.0,190715.5,C,6700,3.5,3.55,20100.0,10.7,7.8,6700.0,6.837606837606838,12.295801861935711
NTPC,FEB+25+2021,60.0,100.0,15276.0,P,5700,0.0,31.85,131100.0,0.0,0.0,0.0,-40.0,0.0
NTPC,FEB+25+2021,61.0,100.0,18895.5,P,5700,0.0,31.05,131100.0,0.0,0.0,0.0,-39.0,0.0
NESTLEIND,FEB+25+2021,18200.0,17219.95,114119.5,C,50,0.0,1.05,100.0,0.0,684.4,100.0,5.691363796062121,0.0
NESTLEIND,FEB+25+2021,18100.0,17219.95,118950.5,C,50,0.0,1.05,100.0,0.0,637.35,100.0,5.110642016962879,0.0
NESTLEIND,FEB+25+2021,16000.0,17219.95,109862.5,P,50,0.0,978.4,150.0,85.0,77.05,50.0,-7.084515344121211,3.8684719535783367
NESTLEIND,FEB+25+2021,15900.0,17219.95,105745.0,P,50,0.0,1147.4,250.0,0.0,0.0,0.0,-7.665237123220455,0.0
NAUKRI,FEB+25+2021,4500.0,5098.85,262677.5,P,250,723.1,666.0,250.0,70.0,54.25,250.0,-11.74480520117282,6.6621617763226775
NAUKRI,FEB+25+2021,4600.0,5098.85,288680.0,P,250,562.35,577.7,750.0,80.65,74.4,250.0,-9.78357865008777,6.98437716502702
NAUKRI,FEB+25+2021,4700.0,5098.85,314640.0,P,250,485.0,500.85,250.0,106.5,98.6,250.0,-7.822352099002723,8.46205186880244
NAUKRI,FEB+25+2021,5400.0,5098.85,208890.0,C,250,167.95,162.0,250.0,0.0,306.9,1000.0,5.906233758592617,20.100292019723298
NESTLEIND,FEB+25+2021,11750.0,17219.95,27220.5,P,50,0.0,4733.05,1150.0,0.0,0.0,0.0,-31.765190955839017,0.0
NESTLEIND,FEB+25+2021,12000.0,17219.95,30264.5,P,50,0.0,4514.55,1150.0,0.0,0.0,0.0,-30.31338650809091,0.0
NESTLEIND,FEB+25+2021,12250.0,17219.95,33756.0,P,50,0.0,4296.05,1150.0,0.0,0.0,0.0,-28.861582060342805,0.0
NESTLEIND,FEB+25+2021,12500.0,17219.95,37628.0,P,50,0.0,4177.15,1150.0,0.0,0.0,0.0,-27.4097776125947,0.0
NESTLEIND,FEB+25+2021,12750.0,17219.95,41801.0,P,50,0.0,3952.15,1150.0,0.0,0.0,0.0,-25.957973164846592,0.0
NESTLEIND,FEB+25+2021,13000.0,17219.95,46197.5,P,50,0.0,3728.1,1150.0,0.0,0.0,0.0,-24.506168717098483,0.0
NESTLEIND,FEB+25+2021,13250.0,17219.95,50750.0,P,50,0.0,3506.5,1150.0,0.0,0.0,0.0,-23.054364269350376,0.0
NESTLEIND,FEB+25+2021,13500.0,17219.95,55405.5,P,50,0.0,3281.05,1150.0,0.0,0.0,0.0,-21.602559821602274,0.0
NESTLEIND,FEB+25+2021,13750.0,17219.95,60125.5,P,50,0.0,3023.15,1150.0,0.0,0.0,0.0,-20.150755373854167,0.0
NAUKRI,FEB+25+2021,4300.0,5098.85,210727.5,P,250,844.0,822.25,500.0,30.0,27.0,250.0,-15.667258303342917,3.5590988361746807
NESTLEIND,FEB+25+2021,14000.0,17219.95,64884.5,P,50,0.0,3012.15,150.0,0.0,0.0,0.0,-18.69895092610606,0.0
NESTLEIND,FEB+25+2021,14500.0,17219.95,74481.5,P,50,0.0,2470.5,150.0,0.0,0.0,0.0,-15.795342030609849,0.0
NESTLEIND,FEB+25+2021,14750.0,17219.95,79331.0,P,50,0.0,2222.9,150.0,0.0,0.0,0.0,-14.343537582861742,0.0
NESTLEIND,FEB+25+2021,15000.0,17219.95,85212.0,P,50,0.0,1974.2,150.0,20.0,18.0,50.0,-12.891733135113636,1.1735436323522508
NESTLEIND,FEB+25+2021,15100.0,17219.95,86240.5,P,50,0.0,1873.8,150.0,0.0,0.05,600.0,-12.311011356014394,0.0
NESTLEIND,FEB+25+2021,15200.0,17219.95,88257.0,P,50,0.0,1774.0,150.0,0.0,0.0,0.0,-11.730289576915151,0.0
NESTLEIND,FEB+25+2021,15250.0,17219.95,89274.5,P,50,0.0,1743.45,100.0,0.0,0.0,0.0,-11.43992868736553,0.0
NESTLEIND,FEB+25+2021,15300.0,17219.95,90299.0,P,50,0.0,1674.4,150.0,0.0,0.0,0.0,-11.14956779781591,0.0
NESTLEIND,FEB+25+2021,15400.0,17219.95,92369.5,P,50,0.0,1574.7,150.0,0.0,0.0,0.0,-10.568846018716666,0.0
NESTLEIND,FEB+25+2021,15500.0,17219.95,95531.0,P,50,0.0,1544.85,250.0,0.0,41.05,50.0,-9.988124239617424,0.0
NESTLEIND,FEB+25+2021,15600.0,17219.95,96623.5,P,50,0.0,1375.5,150.0,0.0,0.0,0.0,-9.407402460518181,0.0
NESTLEIND,FEB+25+2021,15700.0,17219.95,98820.0,P,50,0.0,1346.6,250.0,0.0,0.0,0.0,-8.82668068141894,0.0
NESTLEIND,FEB+25+2021,15750.0,17219.95,99937.5,P,50,0.0,1271.95,150.0,0.0,0.0,0.0,-8.536319791869317,0.0
NESTLEIND,FEB+25+2021,15800.0,17219.95,101497.5,P,50,0.0,1182.2,250.0,0.0,0.0,0.0,-8.245958902319698,0.0
NESTLEIND,FEB+25+2021,14250.0,17219.95,69670.0,P,50,0.0,2707.0,150.0,0.0,0.0,0.0,-17.247146478357955,0.0
MRF,FEB+25+2021,83000.0,90311.0,111933.4,P,10,0.0,254.4,30.0,1500.0,1205.0,10.0,-8.095359369290563,13.400825848227607
MRF,FEB+25+2021,82500.0,90311.0,109972.4,P,10,0.0,561.8,30.0,0.0,0.0,0.0,-8.649001782728572,0.0
MRF,FEB+25+2021,82000.0,90311.0,108023.7,P,10,0.0,887.5,30.0,0.0,1243.7,10.0,-9.202644196166581,0.0
MGL,FEB+25+2021,760.0,1104.4,43584.0,P,600,0.0,294.7,13800.0,0.0,0.2,3000.0,-31.18435349511047,0.0
MGL,FEB+25+2021,780.0,1104.4,48132.0,P,600,0.0,274.05,13800.0,0.0,0.2,3000.0,-29.373415429192328,0.0
MGL,FEB+25+2021,800.0,1104.4,52932.0,P,600,0.0,259.3,13800.0,0.0,0.3,3000.0,-27.56247736327418,0.0
MGL,FEB+25+2021,820.0,1104.4,57300.0,P,600,0.0,241.4,13800.0,0.0,0.3,3000.0,-25.751539297356036,0.0
MGL,FEB+25+2021,840.0,1104.4,61884.0,P,600,0.0,224.4,13800.0,0.0,0.3,3000.0,-23.940601231437892,0.0
MGL,FEB+25+2021,860.0,1104.4,66486.0,P,600,0.0,208.95,13800.0,0.0,0.3,3000.0,-22.129663165519744,0.0
MGL,FEB+25+2021,880.0,1104.4,71112.0,P,600,0.0,199.4,1800.0,0.0,0.3,3000.0,-20.3187250996016,0.0
MGL,FEB+25+2021,900.0,1104.4,76026.0,P,600,0.0,180.85,1800.0,2.0,2.05,1200.0,-18.507787033683453,1.578407386946571
MGL,FEB+25+2021,920.0,1104.4,80622.0,P,600,0.0,164.05,3000.0,0.0,0.4,6000.0,-16.69684896776531,0.0
MGL,FEB+25+2021,940.0,1104.4,85230.0,P,600,0.0,144.0,3000.0,0.0,0.6,1800.0,-14.885910901847163,0.0
MGL,FEB+25+2021,960.0,1104.4,89910.0,P,600,0.0,124.05,3000.0,8.3,6.05,600.0,-13.07497283592902,5.538872205538873
MGL,FEB+25+2021,980.0,1104.4,95100.0,P,600,0.0,97.7,1200.0,10.0,6.0,600.0,-11.264034770010872,6.309148264984227
MGL,FEB+25+2021,1000.0,1104.4,107622.0,P,600,110.0,109.35,1200.0,14.0,13.9,600.0,-9.453096704092728,7.805095612421252
MGL,FEB+25+2021,1020.0,1104.4,119760.0,P,600,0.0,93.1,1200.0,19.65,17.5,1800.0,-7.642158638174582,9.844689378757515
MGL,FEB+25+2021,1160.0,1104.4,114870.0,C,600,32.0,27.8,600.0,0.0,44.25,1200.0,5.034407823252436,16.7145468790807
MGL,FEB+25+2021,1180.0,1104.4,103536.0,C,600,25.55,23.85,1200.0,0.0,61.25,1800.0,6.845345889170582,14.806444135373203
MINDTREE,FEB+25+2021,880.0,1725.5,38576.0,P,800,0.0,745.95,18400.0,0.0,0.0,0.0,-49.000289771080844,0.0
MINDTREE,FEB+25+2021,900.0,1725.5,42664.0,P,800,0.0,714.2,18400.0,0.0,0.05,8000.0,-47.841205447696325,0.0
MINDTREE,FEB+25+2021,920.0,1725.5,47144.0,P,800,0.0,708.9,18400.0,0.0,0.0,0.0,-46.68212112431179,0.0
MINDTREE,FEB+25+2021,940.0,1725.5,51968.0,P,800,0.0,660.5,18400.0,0.0,0.0,0.0,-45.52303680092727,0.0
MINDTREE,FEB+25+2021,960.0,1725.5,57096.0,P,800,0.0,658.55,18400.0,0.0,0.0,0.0,-44.36395247754274,0.0
MINDTREE,FEB+25+2021,980.0,1725.5,62464.0,P,800,0.0,652.25,18400.0,0.0,0.0,0.0,-43.20486815415821,0.0
MINDTREE,FEB+25+2021,1000.0,1725.5,68032.0,P,800,0.0,641.35,18400.0,0.0,0.1,8000.0,-42.045783830773686,0.0
MINDTREE,FEB+25+2021,1020.0,1725.5,73752.0,P,800,0.0,619.55,18400.0,0.0,0.0,0.0,-40.88669950738916,0.0
MINDTREE,FEB+25+2021,1040.0,1725.5,79600.0,P,800,0.0,602.9,18400.0,0.0,0.0,0.0,-39.72761518400464,0.0
MINDTREE,FEB+25+2021,1060.0,1725.5,85536.0,P,800,0.0,583.6,18400.0,0.0,0.0,0.0,-38.56853086062011,0.0
MINDTREE,FEB+25+2021,1080.0,1725.5,91536.0,P,800,0.0,565.65,18400.0,0.0,0.0,0.0,-37.40944653723559,0.0
MGL,FEB+25+2021,740.0,1104.4,39102.0,P,600,0.0,313.85,13800.0,0.0,0.2,3000.0,-32.995291561028615,0.0
MGL,FEB+25+2021,720.0,1104.4,34716.0,P,600,0.0,326.55,13800.0,0.0,0.2,3000.0,-34.80622962694677,0.0
MGL,FEB+25+2021,700.0,1104.4,29838.0,P,600,0.0,348.8,13800.0,0.0,0.2,3000.0,-36.61716769286491,0.0
MGL,FEB+25+2021,680.0,1104.4,26544.0,P,600,0.0,366.3,13800.0,0.0,0.15,600.0,-38.428105758783055,0.0
MFSL,FEB+25+2021,420.0,731.9,71474.0,P,1300,0.0,277.0,29900.0,0.0,0.0,0.0,-42.61511135401011,0.0
MFSL,FEB+25+2021,440.0,731.9,81419.0,P,1300,0.0,258.15,29900.0,0.0,0.0,0.0,-39.88249760896297,0.0
MFSL,FEB+25+2021,460.0,731.9,91403.0,P,1300,0.0,238.55,29900.0,0.0,0.0,0.0,-37.14988386391583,0.0
MFSL,FEB+25+2021,480.0,731.9,101712.0,P,1300,0.0,223.2,29900.0,0.0,0.0,0.0,-34.4172701188687,0.0
MFSL,FEB+25+2021,500.0,731.9,111722.0,P,1300,0.0,208.1,29900.0,0.0,0.1,3900.0,-31.684656373821557,0.0
MFSL,FEB+25+2021,520.0,731.9,121732.0,P,1300,0.0,187.35,29900.0,0.0,0.1,3900.0,-28.95204262877442,0.0
MFSL,FEB+25+2021,540.0,731.9,131742.0,P,1300,0.0,172.75,29900.0,0.0,0.2,3900.0,-26.219428883727282,0.0
MFSL,FEB+25+2021,550.0,731.9,136422.0,P,1300,0.0,159.0,29900.0,0.0,0.2,3900.0,-24.853122011203713,0.0
MFSL,FEB+25+2021,560.0,731.9,141739.0,P,1300,0.0,152.4,29900.0,0.0,0.2,3900.0,-23.486815138680146,0.0
MFSL,FEB+25+2021,570.0,731.9,146718.0,P,1300,0.0,146.95,29900.0,0.0,0.2,3900.0,-22.120508266156577,0.0
MFSL,FEB+25+2021,580.0,731.9,151749.0,P,1300,0.0,145.45,3900.0,0.0,0.2,3900.0,-20.754201393633007,0.0
MFSL,FEB+25+2021,590.0,731.9,157313.0,P,1300,0.0,136.3,3900.0,0.0,0.2,3900.0,-19.387894521109438,0.0
MFSL,FEB+25+2021,600.0,731.9,161733.0,P,1300,0.0,123.4,3900.0,0.0,0.2,3900.0,-18.02158764858587,0.0
MINDTREE,FEB+25+2021,1100.0,1725.5,97840.0,P,800,0.0,547.55,18400.0,0.0,0.1,8000.0,-36.250362213851055,0.0
MFSL,FEB+25+2021,610.0,731.9,166868.0,P,1300,0.0,114.6,3900.0,0.0,0.2,3900.0,-16.655280776062302,0.0
MFSL,FEB+25+2021,630.0,731.9,184158.0,P,1300,0.0,94.6,3900.0,0.0,1.0,1300.0,-13.922667031015163,0.0
MFSL,FEB+25+2021,640.0,731.9,197886.0,P,1300,0.0,84.7,3900.0,4.0,3.4,2600.0,-12.556360158491595,2.6277755879647877
MFSL,FEB+25+2021,650.0,731.9,210990.0,P,1300,0.0,78.25,6500.0,0.0,3.3,1300.0,-11.190053285968025,0.0
MFSL,FEB+25+2021,660.0,731.9,224926.0,P,1300,0.0,77.55,1300.0,6.95,5.2,1300.0,-9.823746413444457,4.016876661657612
MFSL,FEB+25+2021,670.0,731.9,237783.0,P,1300,0.0,55.1,6500.0,0.0,6.8,1300.0,-8.45743954092089,0.0
MFSL,FEB+25+2021,680.0,731.9,251927.0,P,1300,64.9,63.0,1300.0,10.4,8.7,1300.0,-7.09113266839732,5.366633985241757
MFSL,FEB+25+2021,770.0,731.9,232271.0,C,1300,20.85,18.55,1300.0,0.0,38.85,6500.0,5.2056291843148,11.669558403761126
MFSL,FEB+25+2021,780.0,731.9,219960.0,C,1300,17.55,16.15,1300.0,0.0,43.2,6500.0,6.57193605683837,10.372340425531915
MGL,FEB+25+2021,580.0,1104.4,13548.0,P,600,0.0,450.0,13800.0,0.0,0.0,0.0,-47.48279608837378,0.0
MGL,FEB+25+2021,600.0,1104.4,12810.0,P,600,0.0,427.3,13800.0,0.0,0.15,3000.0,-45.67185802245564,0.0
MGL,FEB+25+2021,620.0,1104.4,17160.0,P,600,0.0,418.7,13800.0,0.0,0.15,600.0,-43.860919956537494,0.0
MGL,FEB+25+2021,640.0,1104.4,19782.0,P,600,0.0,401.25,13800.0,0.0,0.15,600.0,-42.04998189061935,0.0
MGL,FEB+25+2021,660.0,1104.4,22938.0,P,600,0.0,374.85,13800.0,0.0,0.15,600.0,-40.2390438247012,0.0
MFSL,FEB+25+2021,620.0,731.9,171990.0,P,1300,0.0,104.7,3900.0,0.0,0.2,3900.0,-15.288973903538732,0.0
MINDTREE,FEB+25+2021,1120.0,1725.5,103664.0,P,800,0.0,527.8,18400.0,0.0,0.0,0.0,-35.09127789046653,0.0
