company,expiry date,strike price,stock price,margin,iscall,lot,call ltp,call bid price,call bid quantity,put ltp,put bid price,put bid quantity,percentage change in price,% margin
ADANIPORTS,25-Mar-21,610,566.7,403400,C,2500,0,25.15,12500,0,0,0,7.640727016,0
ADANIPORTS,25-Mar-21,600,566.7,423650,C,2500,0,19.8,5000,,,,5.876124934,0
ADANIPORTS,25-Mar-21,470,566.7,267650,P,2500,0,88.3,57500,,,,-17.06370214,
ADANIPORTS,25-Mar-21,480,566.7,277750,P,2500,0,76.95,57500,0,0,0,-15.29910005,0
ADANIPORTS,25-Mar-21,500,566.7,315175,P,2500,0,59.3,57500,12.55,12,7500,-11.76989589,9.954787023
ADANIPORTS,25-Mar-21,490,566.7,292150,P,2500,0,69.5,57500,0,1.95,5000,-13.53449797,0
ADANIPORTS,25-Mar-21,660,566.7,307575,C,2500,,,,0,77.3,57500,16.46373743,
ADANIPORTS,25-Mar-21,650,566.7,350650,C,2500,,,,0,67.9,57500,14.69913534,
ADANIPORTS,25-Mar-21,670,566.7,326800,C,2500,,,,0,88.15,57500,18.22833951,
ADANIPORTS,25-Mar-21,640,566.7,343700,C,2500,0,9.95,5000,0,58.4,57500,12.93453326,0
AMARAJABAT,25-Feb-21,1090,939.1,125570,C,1000,0,0.8,1000,0,127.1,23000,16.0685763,0
AMARAJABAT,25-Feb-21,1100,939.1,120480,C,1000,0,0.55,1000,0,137.1,23000,17.13342562,0
AMARAJABAT,25-Feb-21,1110,939.1,118930,C,1000,0,0.35,1000,0,147,23000,18.19827494,0
AMARAJABAT,25-Feb-21,1120,939.1,114240,C,1000,0,0.25,3000,0,156.1,23000,19.26312427,0
AMARAJABAT,25-Feb-21,1050,939.1,136170,C,1000,0,3.5,1000,0,95.4,5000,11.809179,0
AMARAJABAT,25-Feb-21,1060,939.1,133020,C,1000,10.5,9.4,1000,0,105.35,3000,12.87402832,7.893549842
AMARAJABAT,25-Feb-21,1070,939.1,129870,C,1000,0,1.8,2000,0,107.1,23000,13.93887765,0
AMARAJABAT,25-Feb-21,1080,939.1,126720,C,1000,0,1,2000,0,125.35,3000,15.00372697,0
AMARAJABAT,25-Feb-21,770,939.1,90320,P,1000,0,157.05,23000,0,0.15,3000,-18.00660207,0
AMARAJABAT,25-Feb-21,780,939.1,94620,P,1000,0,147.75,23000,0,0.15,3000,-16.94175274,0
AMARAJABAT,25-Feb-21,790,939.1,97970,P,1000,0,138.1,23000,0,0.1,1000,-15.87690342,0
AMARAJABAT,25-Feb-21,800,939.1,102310,P,1000,0,128.1,23000,0,1,1000,-14.81205409,0
AMARAJABAT,25-Feb-21,810,939.1,105740,P,1000,0,118.05,23000,0,1,1000,-13.74720477,0
AMARAJABAT,25-Feb-21,760,939.1,86920,P,1000,0,166.2,23000,0,0.15,3000,-19.07145139,0
AMARAJABAT,25-Feb-21,1040,939.1,143760,C,1000,13.6,12.75,1000,0,89.2,1000,10.74432968,9.460211464
AMARAJABAT,25-Feb-21,820,939.1,109990,P,1000,0,105.95,3000,0,1,1000,-12.68235545,0
AMARAJABAT,25-Feb-21,890,939.1,147110,P,1000,0,31.35,2000,0,8,1000,-5.22841018,0
AMARAJABAT,25-Feb-21,990,939.1,191410,C,1000,25.55,24.3,2000,0,0.25,3000,5.420083058,13.34830991
AMARAJABAT,25-Feb-21,1000,939.1,182040,C,1000,22.5,21.85,1000,0,49.1,3000,6.484932382,12.3599209
AMARAJABAT,25-Feb-21,1010,939.1,172590,C,1000,0,3.1,2000,0,59.95,3000,7.549781706,0
AMARAJABAT,25-Feb-21,1020,939.1,163020,C,1000,17.6,16.4,1000,0,76.05,3000,8.61463103,10.79622132
AMARAJABAT,25-Feb-21,1030,939.1,153400,C,1000,0,3.6,2000,0,86.45,4000,9.679480354,0
AMARAJABAT,25-Feb-21,830,939.1,113680,P,1000,0,98.1,23000,0,0.2,2000,-11.61750612,0
AMARAJABAT,25-Feb-21,840,939.1,117620,P,1000,0,88.1,23000,0,2.6,1000,-10.5526568,0
AMARAJABAT,25-Feb-21,850,939.1,121680,P,1000,0,78.1,23000,0,3.65,1000,-9.487807475,0
AMARAJABAT,25-Feb-21,860,939.1,125530,P,1000,0,68.1,23000,12.95,7.95,5000,-8.422958151,10.31625906
AMARAJABAT,25-Feb-21,870,939.1,129380,P,1000,0,58.1,23000,0,4.05,1000,-7.358108828,0
AMARAJABAT,25-Feb-21,880,939.1,136760,P,1000,0,48.1,3000,0,14.6,1000,-6.293259504,0
AMARAJABAT,25-Mar-21,820,939.1,109860,P,1000,,,,0,0.1,1000,-12.68235545,0
AMARAJABAT,25-Mar-21,830,939.1,115800,P,1000,,,,0,0.15,1000,-11.61750612,0
AMARAJABAT,25-Mar-21,810,939.1,106950,P,1000,,,,0,0.1,1000,-13.74720477,0
AMARAJABAT,25-Mar-21,790,939.1,98640,P,1000,,,,0,0.1,1000,-15.87690342,0
AMARAJABAT,25-Mar-21,800,939.1,101850,P,1000,,,,0,0.1,2000,-14.81205409,0
AMARAJABAT,25-Mar-21,860,939.1,127110,P,1000,,,,0,0.15,1000,-8.422958151,0
AMARAJABAT,25-Mar-21,870,939.1,134600,P,1000,,,,0,6.85,2000,-7.358108828,0
AMARAJABAT,25-Mar-21,840,939.1,118240,P,1000,,,,0,0.15,1000,-10.5526568,0
AMARAJABAT,25-Mar-21,850,939.1,122710,P,1000,,,,0,4.35,2000,-9.487807475,0
AMARAJABAT,25-Mar-21,780,939.1,94060,P,1000,,,,0,0.1,1000,-16.94175274,0
AMARAJABAT,25-Mar-21,760,939.1,86400,P,1000,,,,0,0.1,1000,-19.07145139,0
AMARAJABAT,25-Mar-21,770,939.1,90630,P,1000,,,,0,0.1,1000,-18.00660207,0
AMARAJABAT,25-Mar-21,1080,939.1,138810,C,1000,0,0.15,1000,0,120.25,23000,15.00372697,0
AMARAJABAT,25-Mar-21,1070,939.1,145590,C,1000,0,0.15,1000,0,110.75,23000,13.93887765,0
AMARAJABAT,25-Mar-21,1050,939.1,157780,C,1000,0,0.15,1000,0,91.75,23000,11.809179,0
AMARAJABAT,25-Mar-21,1060,939.1,150610,C,1000,0,0.15,1000,0,101.25,23000,12.87402832,0
AMARAJABAT,25-Mar-21,1090,939.1,152680,C,1000,0,0.15,1000,0,129.75,23000,16.0685763,0
AMARAJABAT,25-Mar-21,1110,939.1,143060,C,1000,0,0.1,1000,0,147.85,23000,18.19827494,0
AMARAJABAT,25-Mar-21,1120,939.1,118070,C,1000,0,0.1,1000,0,156.6,23000,19.26312427,0
AMARAJABAT,25-Mar-21,1100,939.1,127970,C,1000,0,0.15,1000,0,139.1,23000,17.13342562,0
AMARAJABAT,25-Mar-21,1000,939.1,191700,C,1000,0,25.95,2000,,,,6.484932382,0
AMARAJABAT,25-Mar-21,1010,939.1,185020,C,1000,0,0.2,1000,0,54.3,23000,7.549781706,0
AMARAJABAT,25-Mar-21,880,939.1,142140,P,1000,,,,0,0.1,1000,-6.293259504,0
AMARAJABAT,25-Mar-21,890,939.1,150720,P,1000,,,,0,11.25,2000,-5.22841018,0
AMARAJABAT,25-Mar-21,990,939.1,200060,C,1000,0,0.15,1000,0,0,0,5.420083058,0
AMARAJABAT,25-Mar-21,1030,939.1,170880,C,1000,0,0.2,1000,0,72.75,23000,9.679480354,0
AMARAJABAT,25-Mar-21,1040,939.1,163360,C,1000,0,0.15,1000,0,82.25,23000,10.74432968,0
AMARAJABAT,25-Mar-21,1020,939.1,177030,C,1000,0,18.95,2000,0,63.25,23000,8.61463103,0
AMBUJACEM,25-Feb-21,220,270.95,93330,P,3000,0,47.85,3000,0.6,0.35,3000,-18.80420742,1.928640309
AMBUJACEM,25-Feb-21,225,270.95,99105,P,3000,0,43.3,69000,0,0.3,3000,-16.9588485,0
AMBUJACEM,25-Feb-21,230,270.95,104880,P,3000,0,41.95,15000,1,0.85,3000,-15.11348957,2.860411899
AMBUJACEM,25-Feb-21,295,270.95,143745,C,3000,4.1,3.9,3000,0,19,3000,8.876176416,8.556819368
AMBUJACEM,25-Feb-21,300,270.95,129270,C,3000,3.3,3.3,3000,0,30.75,3000,10.72153534,7.658389417
AMBUJACEM,25-Feb-21,305,270.95,123855,C,3000,2.7,2.45,6000,0,25.95,69000,12.56689426,6.539905535
AMBUJACEM,25-Feb-21,310,270.95,119130,C,3000,2.1,2,3000,0,30.95,69000,14.41225318,5.288340468
AMBUJACEM,25-Feb-21,315,270.95,115605,C,3000,0,1.2,3000,0,35.95,69000,16.25761211,0
AMBUJACEM,25-Feb-21,320,270.95,109770,C,3000,1.5,1.35,3000,0,41,69000,18.10297103,4.099480732
AMBUJACEM,25-Feb-21,325,270.95,105885,C,3000,0,0.95,3000,0,45.65,69000,19.94832995,0
AMBUJACEM,25-Feb-21,235,270.95,110655,P,3000,0,32.95,69000,0,0.7,3000,-13.26813065,0
AMBUJACEM,25-Feb-21,240,270.95,116430,P,3000,0,32.75,3000,1.75,1.7,3000,-11.42277173,4.509147127
AMBUJACEM,25-Feb-21,290,270.95,158190,C,3000,5.25,5.15,6000,0,20.35,18000,7.030817494,9.956381566
AMBUJACEM,25-Feb-21,250,270.95,137340,P,3000,25.4,24.95,6000,3.3,3.2,3000,-7.732053884,7.208387942
AMBUJACEM,25-Feb-21,255,270.95,152865,P,3000,24.95,21.1,3000,4.75,4.45,9000,-5.886694962,9.321950741
AMBUJACEM,25-Feb-21,285,270.95,172455,C,3000,6.5,6.3,3000,0,10.15,9000,5.185458572,11.30729756
AMBUJACEM,25-Feb-21,245,270.95,122205,P,3000,0,28.85,6000,2.25,2.35,3000,-9.577412807,5.523505585
AMBUJACEM,25-Mar-21,300,270.95,146130,C,3000,0,6,3000,0,21.9,69000,10.72153534,0
AMBUJACEM,25-Mar-21,295,270.95,157155,C,3000,0,0.15,3000,0,16.15,69000,8.876176416,0
AMBUJACEM,25-Mar-21,285,270.95,179235,C,3000,0,8.75,12000,0,5.6,69000,5.185458572,0
AMBUJACEM,25-Mar-21,290,270.95,167850,C,3000,0,0.15,3000,0,11.25,69000,7.030817494,0
AMBUJACEM,25-Mar-21,305,270.95,137235,C,3000,0,3.6,12000,0,26.65,69000,12.56689426,0
AMBUJACEM,25-Mar-21,320,270.95,111840,C,3000,0,1.65,12000,0,40.25,69000,18.10297103,0
AMBUJACEM,25-Mar-21,315,270.95,135915,C,3000,0,2.15,12000,0,35.9,69000,16.25761211,0
AMBUJACEM,25-Mar-21,310,270.95,128190,C,3000,0,2.8,12000,0,30.55,69000,14.41225318,0
AMBUJACEM,25-Mar-21,325,270.95,121725,C,3000,0,0,0,0,45.2,69000,19.94832995,0
AMBUJACEM,25-Mar-21,230,270.95,104490,P,3000,0,37.75,69000,0,1.65,3000,-15.11348957,0
AMBUJACEM,25-Mar-21,225,270.95,98415,P,3000,0,42.1,69000,0,0.15,3000,-16.9588485,0
AMBUJACEM,25-Mar-21,250,270.95,138480,P,3000,0,18.15,69000,0,0,0,-7.732053884,0
AMBUJACEM,25-Mar-21,255,270.95,151575,P,3000,0,13.1,69000,0,0,0,-5.886694962,0
AMBUJACEM,25-Mar-21,245,270.95,125925,P,3000,0,21.25,69000,0,0.15,3000,-9.577412807,0
AMBUJACEM,25-Mar-21,235,270.95,110595,P,3000,0,33.05,69000,0,0.15,3000,-13.26813065,0
AMBUJACEM,25-Mar-21,240,270.95,116940,P,3000,0,26.1,69000,0,0.15,3000,-11.42277173,0
AMBUJACEM,25-Mar-21,220,270.95,92550,P,3000,0,46.65,69000,0,0.5,6000,-18.80420742,0
APOLLOHOSP,25-Feb-21,3250,2729.2,179735,C,500,0,0.1,500,0,464.7,1500,19.08251502,0
APOLLOHOSP,25-Feb-21,3200,2729.2,187605,C,500,10.75,9.05,500,0,419.3,1500,17.25047633,2.865062232
APOLLOHOSP,25-Feb-21,3100,2729.2,203195,C,500,20,12.5,500,0,300.35,11500,13.58639894,4.921380939
APOLLOHOSP,25-Feb-21,3050,2729.2,211070,C,500,0,8.05,500,0,252.85,11500,11.75436025,0
APOLLOHOSP,25-Feb-21,3000,2729.2,223260,C,500,32.05,31.3,500,0,218.8,1500,9.922321559,7.177730001
APOLLOHOSP,25-Feb-21,3150,2729.2,195450,C,500,0,3,500,0,347.85,11500,15.41843764,0
APOLLOHOSP,25-Feb-21,2950,2729.2,247360,C,500,38.1,31.2,500,0,168.95,2000,8.090282867,7.701326003
APOLLOHOSP,25-Feb-21,2550,2729.2,258395,P,500,0,154.2,2000,0,23.75,500,-6.566026674,0
APOLLOHOSP,25-Feb-21,2540,2729.2,252910,P,500,0,205.75,500,38.05,23.6,500,-6.932434413,7.522438812
APOLLOHOSP,25-Feb-21,2340,2729.2,185755,P,500,0,361.3,1500,0,0.15,500,-14.26058918,0
APOLLOHOSP,25-Feb-21,2250,2729.2,168395,P,500,0,441.65,11500,0,0.2,5000,-17.55825883,0
APOLLOHOSP,25-Feb-21,2350,2729.2,187645,P,500,0,350.9,1500,0,0.15,500,-13.89418145,0
APOLLOHOSP,25-Feb-21,2240,2729.2,165765,P,500,0,450.8,11500,0,0.2,5000,-17.92466657,0
APOLLOHOSP,25-Feb-21,2440,2729.2,208180,P,500,0,264.15,1500,0,3.2,6500,-10.5965118,0
APOLLOHOSP,25-Feb-21,2420,2729.2,202850,P,500,0,284.05,1500,0,2.65,6000,-11.32932728,0
APOLLOHOSP,25-Feb-21,2220,2729.2,161850,P,500,0,469.15,11500,0,0.2,5000,-18.65748205,0
APOLLOHOSP,25-Feb-21,2520,2729.2,239040,P,500,0,184.1,2000,23.45,18.85,11500,-7.66524989,4.905036814
APOLLOHOSP,25-Feb-21,2320,2729.2,181665,P,500,0,384.05,1500,0,0.15,500,-14.99340466,0
APOLLOHOSP,25-Feb-21,2480,2729.2,225075,P,500,0,224.2,1500,0,2.55,8500,-9.130880844,0
APOLLOHOSP,25-Feb-21,2280,2729.2,173635,P,500,0,413.45,11500,0,0.2,5000,-16.45903561,0
APOLLOHOSP,25-Feb-21,2360,2729.2,189925,P,500,0,341.55,1500,0,0.15,500,-13.52777371,0
APOLLOHOSP,25-Feb-21,2460,2729.2,216560,P,500,0,244.1,1500,0,3.3,4500,-9.863696321,0
APOLLOHOSP,25-Feb-21,2500,2729.2,232570,P,500,0,224.55,1500,24.75,26.5,1000,-8.398065367,5.32097863
APOLLOHOSP,25-Feb-21,2450,2729.2,206890,P,500,0,254,1500,0,3.3,5500,-10.23010406,0
APOLLOHOSP,25-Feb-21,2260,2729.2,169680,P,500,0,432.4,11500,0,0.2,5000,-17.19185109,0
APOLLOHOSP,25-Feb-21,2300,2729.2,178020,P,500,0,413.8,1500,4,4,1000,-15.72622014,1.123469273
