company,expiry date,strike price,stock price,margin,iscall,lot,call ltp,call bid price,call bid quantity,put ltp,put bid price,put bid quantity,percentage change in price,% margin
POWERGRID,25-Feb-2021,170.0,234.75,50080.0,P,4000,0.0,58.1,92000.0,0.15,0.05,36000.0,-27.582534611288605,1.1980830670926517
POWERGRID,25-Feb-2021,192.5,234.75,84750.0,P,4000,0.0,40.2,24000.0,0.1,0.05,36000.0,-17.99787007454739,0.471976401179941
POWERGRID,25-Feb-2021,197.5,234.75,92450.0,P,4000,0.0,34.55,20000.0,0.2,0.05,52000.0,-15.867944621938232,0.8653326122228231
POWERGRID,25-Feb-2021,200.0,234.75,96280.0,P,4000,35.0,34.35,4000.0,0.15,0.15,352000.0,-14.802981895633652,0.6231823847112589
POWERGRID,25-Feb-2021,202.5,234.75,100110.0,P,4000,0.0,30.25,20000.0,0.0,0.15,16000.0,-13.738019169329075,0.0
POWERGRID,25-Feb-2021,205.0,234.75,103980.0,P,4000,31.65,29.6,4000.0,0.3,0.2,104000.0,-12.673056443024494,1.154068090017311
POWERGRID,25-Feb-2021,207.5,234.75,107810.0,P,4000,22.8,26.8,4000.0,0.25,0.2,20000.0,-11.608093716719916,0.9275577404693442
POWERGRID,25-Feb-2021,210.0,234.75,115680.0,P,4000,26.6,24.55,4000.0,0.3,0.3,136000.0,-10.543130990415335,1.037344398340249
POWERGRID,25-Feb-2021,212.5,234.75,125630.0,P,4000,23.3,21.9,4000.0,0.45,0.45,44000.0,-9.478168264110757,1.432778794873836
POWERGRID,25-Feb-2021,215.0,234.75,135620.0,P,4000,19.35,19.65,8000.0,0.6,0.55,24000.0,-8.413205537806178,1.7696504940274296
POWERGRID,25-Feb-2021,195.0,234.75,88580.0,P,4000,39.1,39.2,8000.0,0.2,0.15,32000.0,-16.93290734824281,0.9031384059607135
PIDILITIND,25-Feb-2021,1560.0,1787.7,90515.0,P,500,0.0,193.05,1500.0,0.0,0.15,6000.0,-12.737036415505958,0.0
POWERGRID,25-Feb-2021,167.5,234.75,46250.0,P,4000,0.0,60.5,92000.0,0.0,0.0,0.0,-28.647497337593187,0.0
POWERGRID,25-Feb-2021,162.5,234.75,38830.0,P,4000,0.0,65.45,92000.0,0.0,0.0,0.0,-30.77742279020234,0.0
PIDILITIND,25-Feb-2021,1240.0,1787.7,30510.0,P,500,0.0,473.6,11500.0,,,,-30.637131509761144,
PIDILITIND,25-Feb-2021,1260.0,1787.7,33640.0,P,500,0.0,466.1,11500.0,,,,-29.518375566370196,
PIDILITIND,25-Feb-2021,1280.0,1787.7,37035.0,P,500,0.0,448.5,11500.0,,,,-28.399619622979248,
PIDILITIND,25-Feb-2021,1300.0,1787.7,40470.0,P,500,0.0,429.3,11500.0,0.0,0.05,3000.0,-27.2808636795883,0.0
PIDILITIND,25-Feb-2021,1320.0,1787.7,44315.0,P,500,0.0,410.85,11500.0,,,,-26.16210773619735,
PIDILITIND,25-Feb-2021,1340.0,1787.7,48090.0,P,500,0.0,392.65,11500.0,,,,-25.0433517928064,
PIDILITIND,25-Feb-2021,1360.0,1787.7,51900.0,P,500,0.0,374.1,11500.0,0.0,0.05,5000.0,-23.924595849415454,0.0
PIDILITIND,25-Feb-2021,1380.0,1787.7,55730.0,P,500,0.0,356.35,11500.0,0.0,0.05,5000.0,-22.805839906024502,0.0
POWERGRID,25-Feb-2021,165.0,234.75,42460.0,P,4000,0.0,62.85,92000.0,0.0,0.05,8000.0,-29.712460063897762,0.0
PIDILITIND,25-Feb-2021,1400.0,1787.7,59720.0,P,500,0.0,336.55,11500.0,0.0,0.1,3000.0,-21.687083962633555,0.0
PNB,25-Feb-2021,24.0,43.7,91360.0,P,16000,,,,0.0,0.0,0.0,-45.080091533180784,0.0
PNB,25-Feb-2021,25.0,43.7,98360.0,P,16000,,,,0.0,0.0,0.0,-42.79176201372998,0.0
PNB,25-Feb-2021,26.0,43.7,105360.0,P,16000,,,,0.0,0.0,0.0,-40.50343249427918,0.0
POWERGRID,25-Feb-2021,182.5,234.75,69350.0,P,4000,0.0,47.4,92000.0,0.0,0.05,4000.0,-22.257720979765708,0.0
POWERGRID,25-Feb-2021,152.5,234.75,26670.0,P,4000,0.0,73.15,92000.0,0.0,0.0,0.0,-35.03727369542066,0.0
POWERGRID,25-Feb-2021,155.0,234.75,29180.0,P,4000,0.0,70.9,92000.0,0.0,0.0,0.0,-33.97231096911608,0.0
POWERGRID,25-Feb-2021,157.5,234.75,32130.0,P,4000,0.0,70.05,92000.0,0.0,0.0,0.0,-32.9073482428115,0.0
POWERGRID,25-Feb-2021,160.0,234.75,34680.0,P,4000,0.0,66.3,92000.0,0.0,0.05,8000.0,-31.842385516506923,0.0
PIDILITIND,25-Feb-2021,1420.0,1787.7,63415.0,P,500,0.0,334.85,11500.0,0.0,0.1,3000.0,-20.568328019242603,0.0
PIDILITIND,25-Feb-2021,1540.0,1787.7,86665.0,P,500,0.0,212.15,1500.0,0.0,0.15,6500.0,-13.85579235889691,0.0
PIDILITIND,25-Feb-2021,1520.0,1787.7,82815.0,P,500,0.0,231.05,1500.0,0.0,0.15,6000.0,-14.974548302287857,0.0
PIDILITIND,25-Feb-2021,1940.0,1787.7,110900.0,C,500,0.0,2.1,500.0,0.0,121.65,2500.0,8.519326508922076,0.0
CIPLA,25-Feb-2021,720.0,829.0,120458.0,P,1300,0.0,98.35,3900.0,0.0,0.6,2600.0,-13.148371531966225,0.0
CIPLA,25-Feb-2021,710.0,829.0,115232.0,P,1300,0.0,107.75,3900.0,0.0,0.1,9100.0,-14.354644149577805,0.0
COALINDIA,25-Feb-2021,85.0,139.5,20013.0,P,4200,0.0,48.05,96600.0,0.0,0.0,0.0,-39.06810035842294,0.0
CIPLA,25-Feb-2021,670.0,829.0,95238.0,P,1300,0.0,141.25,29900.0,0.0,0.1,3900.0,-19.179734620024124,0.0
CIPLA,25-Feb-2021,630.0,829.0,75244.0,P,1300,0.0,184.1,29900.0,0.0,0.1,3900.0,-24.004825090470447,0.0
BAJAJ-AUTO,25-Feb-2021,3300.0,4139.2,84905.0,P,250,0.0,760.05,5750.0,0.0,0.5,500.0,-20.274449168921528,0.0
CIPLA,25-Feb-2021,640.0,829.0,80418.0,P,1300,0.0,174.65,29900.0,0.0,0.1,3900.0,-22.798552472858866,0.0
BAJAJ-AUTO,25-Feb-2021,3250.0,4139.2,80095.0,P,250,0.0,797.35,5750.0,0.0,0.15,5000.0,-21.482412060301503,0.0
CIPLA,25-Feb-2021,890.0,829.0,194103.0,C,1300,2.6,2.55,2600.0,0.0,57.75,3900.0,7.35826296743064,1.7413435134954123
CIPLA,25-Feb-2021,650.0,829.0,85241.0,P,1300,0.0,161.55,29900.0,0.0,0.1,3900.0,-21.592279855247288,0.0
BAJAJ-AUTO,25-Feb-2021,3200.0,4139.2,75282.5,P,250,0.0,846.25,5750.0,0.0,0.25,500.0,-22.69037495168148,0.0
ADANIENT,25-Feb-2021,400.0,791.85,67560.0,P,2000,0.0,338.1,46000.0,0.0,0.1,4000.0,-49.48538233251247,0.0
BAJAJ-AUTO,25-Feb-2021,3000.0,4139.2,56032.5,P,250,0.0,1021.05,5750.0,0.0,0.15,5000.0,-27.522226517201386,0.0
BAJAJ-AUTO,25-Feb-2021,3150.0,4139.2,70470.0,P,250,0.0,893.8,5750.0,0.0,0.15,5000.0,-23.898337843061455,0.0
CIPLA,25-Feb-2021,680.0,829.0,100438.0,P,1300,0.0,136.85,3900.0,0.0,0.15,3900.0,-17.973462002412546,0.0
CIPLA,25-Feb-2021,690.0,829.0,105248.0,P,1300,0.0,127.65,3900.0,0.0,0.15,3900.0,-16.767189384800965,0.0
BAJAJ-AUTO,25-Feb-2021,3100.0,4139.2,65657.5,P,250,0.0,937.5,5750.0,0.0,0.15,5000.0,-25.106300734441433,0.0
BAJAJ-AUTO,25-Feb-2021,3050.0,4139.2,60845.0,P,250,0.0,981.2,5750.0,0.0,0.15,5000.0,-26.31426362582141,0.0
CIPLA,25-Feb-2021,660.0,829.0,90428.0,P,1300,0.0,152.85,29900.0,0.0,0.1,3900.0,-20.386007237635706,0.0
CIPLA,25-Feb-2021,700.0,829.0,110448.0,P,1300,0.0,117.75,3900.0,0.0,0.5,1300.0,-15.560916767189385,0.0
ADANIENT,25-Feb-2021,380.0,791.85,53360.0,P,2000,0.0,356.2,46000.0,,,,-52.01111321588685,
BAJAJ-AUTO,25-Feb-2021,2650.0,4139.2,27865.0,P,250,0.0,1326.45,5750.0,0.0,0.05,5000.0,-35.97796675686122,0.0
COALINDIA,25-Feb-2021,170.0,139.5,50442.0,C,4200,0.2,0.15,29400.0,0.0,28.0,33600.0,21.863799283154123,1.665278934221482
AXISBANK,25-Feb-2021,580.0,774.1,126348.0,P,1200,0.0,169.7,27600.0,0.5,0.5,1200.0,-25.074279808810235,0.47487890587900083
COALINDIA,25-Feb-2021,90.0,139.5,27594.0,P,4200,0.0,42.45,96600.0,0.0,0.0,0.0,-35.483870967741936,0.0
COALINDIA,25-Feb-2021,87.5,139.5,23698.5,P,4200,0.0,45.9,96600.0,0.0,0.0,0.0,-37.27598566308244,0.0
BAJAJ-AUTO,25-Feb-2021,3350.0,4139.2,89717.5,P,250,0.0,708.35,750.0,0.0,0.15,5000.0,-19.06648627754155,0.0
BAJAJ-AUTO,25-Feb-2021,2750.0,4139.2,34080.0,P,250,0.0,1243.4,5750.0,0.0,0.05,5000.0,-33.56204097410127,0.0
BAJAJ-AUTO,25-Feb-2021,2900.0,4139.2,46610.0,P,250,0.0,1103.45,5750.0,0.0,0.1,5000.0,-29.93815229996134,0.0
CIPLA,25-Feb-2021,730.0,829.0,125463.0,P,1300,0.0,87.7,3900.0,0.0,0.6,1300.0,-11.942098914354645,0.0
CIPLA,25-Feb-2021,880.0,829.0,206726.0,C,1300,3.4,3.35,1300.0,47.65,53.3,1300.0,6.15199034981906,2.138095837001635
CIPLA,25-Feb-2021,740.0,829.0,130468.0,P,1300,0.0,77.75,3900.0,0.0,0.4,1300.0,-10.735826296743065,0.0
CIPLA,25-Feb-2021,750.0,829.0,135460.0,P,1300,0.0,74.9,3900.0,1.25,1.1,2600.0,-9.529553679131483,1.199616122840691
BAJAJ-AUTO,25-Feb-2021,2800.0,4139.2,37932.5,P,250,0.0,1191.65,5750.0,0.0,0.1,5000.0,-32.354078082721294,0.0
CIPLA,25-Feb-2021,760.0,829.0,140478.0,P,1300,0.0,57.3,3900.0,1.3,1.55,1300.0,-8.323281061519904,1.2030353507310754
CIPLA,25-Feb-2021,770.0,829.0,145457.0,P,1300,0.0,55.3,1300.0,1.3,1.35,1300.0,-7.117008443908324,1.1618553936902314
BAJAJ-AUTO,25-Feb-2021,2950.0,4139.2,51222.5,P,250,0.0,1068.6,5750.0,0.0,0.1,5000.0,-28.730189408581364,0.0
CIPLA,25-Feb-2021,780.0,829.0,155233.0,P,1300,71.55,41.8,1300.0,2.4,2.2,2600.0,-5.910735826296743,2.009881919437233
ADANIPORTS,25-Feb-2021,480.0,652.0,256000.0,P,2500,0.0,154.55,57500.0,0.0,0.05,5000.0,-26.380368098159508,0.0
BAJAJ-AUTO,25-Feb-2021,2700.0,4139.2,30697.5,P,250,0.0,1287.1,5750.0,0.0,0.05,5000.0,-34.77000386548125,0.0
BAJAJ-AUTO,25-Feb-2021,2850.0,4139.2,42145.0,P,250,0.0,1151.3,5750.0,0.0,0.1,5000.0,-31.146115191341316,0.0
POWERGRID,25-Feb-2021,150.0,234.75,22040.0,P,4000,0.0,75.75,92000.0,0.0,0.05,48000.0,-36.102236421725244,0.0
ADANIENT,25-Feb-2021,390.0,791.85,60420.0,P,2000,0.0,347.15,46000.0,0.0,0.05,2000.0,-50.74824777419966,0.0
BAJAJ-AUTO,25-Feb-2021,2600.0,4139.2,25622.5,P,250,0.0,1374.5,5750.0,0.0,0.05,5000.0,-37.1859296482412,0.0
ADANIENT,25-Feb-2021,370.0,791.85,46720.0,P,2000,0.0,365.3,46000.0,,,,-53.27397865757404,
CIPLA,25-Feb-2021,910.0,829.0,169702.0,C,1300,1.65,1.6,2600.0,0.0,69.15,3900.0,9.7708082026538,1.2639803891527501
CIPLA,25-Feb-2021,920.0,829.0,157521.0,C,1300,1.25,1.2,3900.0,0.0,81.7,6500.0,10.97708082026538,1.031608483948172
BAJAJ-AUTO,25-Feb-2021,2500.0,4139.2,22705.0,P,250,0.0,1461.9,5750.0,0.0,0.05,5000.0,-39.60185543100116,0.0
BAJAJ-AUTO,25-Feb-2021,2450.0,4139.2,21822.5,P,250,0.0,1505.6,5750.0,0.0,0.05,5000.0,-40.80981832238113,0.0
CIPLA,25-Feb-2021,930.0,829.0,151307.0,C,1300,1.25,1.0,2600.0,0.0,87.85,3900.0,12.18335343787696,1.0739754274422202
CIPLA,25-Feb-2021,940.0,829.0,147238.0,C,1300,1.1,1.0,1300.0,0.0,98.75,3900.0,13.38962605548854,0.9712166696097477
CIPLA,25-Feb-2021,950.0,829.0,145470.0,C,1300,0.8,0.8,6500.0,0.0,108.9,3900.0,14.595898673100121,0.7149240393208222
CIPLA,25-Feb-2021,990.0,829.0,127829.0,C,1300,0.5,0.4,2600.0,0.0,147.25,3900.0,19.420989143546443,0.5084918132818061
BAJAJ-AUTO,25-Feb-2021,2400.0,4139.2,21162.5,P,250,0.0,1545.45,5750.0,0.0,0.05,5000.0,-42.01778121376111,0.0
CIPLA,25-Feb-2021,960.0,829.0,139048.0,C,1300,0.0,0.75,1300.0,0.0,127.45,7800.0,15.8021712907117,0.0
CIPLA,25-Feb-2021,970.0,829.0,136617.0,C,1300,1.5,0.5,2600.0,0.0,128.75,3900.0,17.008443908323283,1.4273479874393378
BAJAJ-AUTO,25-Feb-2021,2300.0,4139.2,20152.5,P,250,0.0,1632.95,5750.0,0.0,0.05,5000.0,-44.43370699652107,0.0
CIPLA,25-Feb-2021,980.0,829.0,130858.0,C,1300,0.75,0.7,3900.0,0.0,138.05,3900.0,18.21471652593486,0.7450824557917743
ADANIPORTS,25-Feb-2021,490.0,652.0,265625.0,P,2500,0.0,149.4,57500.0,0.0,0.1,2500.0,-24.846625766871167,0.0
EXIDEIND,25-Feb-2021,142.5,209.65,52803.0,P,3600,0.0,60.45,82800.0,,,,-32.029573098020514,
INDIGO,25-Feb-2021,1680.0,1585.0,191545.0,C,500,18.0,17.2,500.0,0.0,92.75,1500.0,5.993690851735016,4.698634785559529
EXIDEIND,25-Feb-2021,145.0,209.65,56286.0,P,3600,0.0,58.1,82800.0,,,,-30.837109468161223,
BAJAJ-AUTO,25-Feb-2021,2350.0,4139.2,20627.5,P,250,0.0,1590.05,5750.0,0.0,0.05,5000.0,-43.22574410514109,0.0
ADANIPORTS,25-Feb-2021,485.0,652.0,260537.5,P,2500,0.0,150.2,57500.0,0.0,0.05,5000.0,-25.61349693251534,0.0
BAJAJ-AUTO,25-Feb-2021,2250.0,4139.2,19705.0,P,250,0.0,1682.3,5750.0,,,,-45.641669887901045,
BAJAJ-AUTO,25-Feb-2021,2200.0,4139.2,19262.5,P,250,0.0,1714.6,5750.0,,,,-46.849632779281016,
CIPLA,25-Feb-2021,900.0,829.0,182325.0,C,1300,2.1,2.05,3900.0,68.75,71.85,1300.0,8.56453558504222,1.4973262032085561
COALINDIA,25-Feb-2021,77.5,139.5,12610.5,P,4200,0.0,54.1,96600.0,0.0,0.0,0.0,-44.44444444444444,0.0
ADANIENT,25-Feb-2021,360.0,791.85,40660.0,P,2000,0.0,374.0,46000.0,,,,-54.53684409926123,
CIPLA,25-Feb-2021,1010.0,829.0,119457.0,C,1300,0.0,0.3,6500.0,0.0,154.8,29900.0,21.8335343787696,0.0
BAJAJ-AUTO,25-Feb-2021,2150.0,4139.2,18825.0,P,250,0.0,1767.8,5750.0,,,,-48.057595670660994,
BAJAJ-AUTO,25-Feb-2021,2100.0,4139.2,18387.5,P,250,0.0,1811.5,5750.0,,,,-49.26555856204097,
CIPLA,25-Feb-2021,1020.0,829.0,114478.0,C,1300,0.2,0.25,1300.0,0.0,173.85,7800.0,23.03980699638118,0.2271178741766977
BAJAJ-AUTO,25-Feb-2021,2050.0,4139.2,17950.0,P,250,0.0,1855.2,5750.0,,,,-50.47352145342094,
CIPLA,25-Feb-2021,1000.0,829.0,122668.0,C,1300,0.45,0.5,1300.0,0.0,156.5,3900.0,20.62726176115802,0.47689699025010596
BAJAJ-AUTO,25-Feb-2021,2000.0,4139.2,17512.5,P,250,0.0,1900.8,5750.0,,,,-51.68148434480092,
BAJAJ-AUTO,25-Feb-2021,2550.0,4139.2,23930.0,P,250,0.0,1411.4,5750.0,0.0,0.05,5000.0,-38.393892539621184,0.0
ADANIENT,25-Feb-2021,350.0,791.85,35360.0,P,2000,0.0,383.25,46000.0,0.0,0.0,0.0,-55.79970954094841,0.0
AXISBANK,25-Feb-2021,920.0,774.1,161736.0,C,1200,0.0,0.25,1200.0,0.0,132.1,3600.0,18.847694096369974,0.0
COALINDIA,25-Feb-2021,80.0,139.5,12726.0,P,4200,0.0,50.5,96600.0,0.0,0.0,0.0,-42.65232974910394,0.0
ADANIENT,25-Feb-2021,340.0,791.85,30940.0,P,2000,0.0,391.45,46000.0,,,,-57.0625749826356,
COALINDIA,25-Feb-2021,82.5,139.5,16831.5,P,4200,0.0,48.15,96600.0,0.0,0.0,0.0,-40.86021505376344,0.0
AXISBANK,25-Feb-2021,910.0,774.1,165780.0,C,1200,0.0,0.1,4800.0,0.0,122.9,3600.0,17.55587133445291,0.0
AXISBANK,25-Feb-2021,900.0,774.1,169296.0,C,1200,0.6,0.65,1200.0,0.0,118.3,1200.0,16.264048572535845,0.4252906152537567
BAJAJ-AUTO,25-Feb-2021,1950.0,4139.2,17075.0,P,250,0.0,1938.4,5750.0,,,,-52.8894472361809,
POWERGRID,25-Feb-2021,147.5,234.75,22890.0,P,4000,0.0,77.95,92000.0,0.0,0.0,0.0,-37.167199148029816,0.0
POWERGRID,25-Feb-2021,145.0,234.75,21660.0,P,4000,0.0,80.15,92000.0,0.0,0.0,0.0,-38.232161874334395,0.0
POWERGRID,25-Feb-2021,142.5,234.75,20750.0,P,4000,0.0,82.6,92000.0,0.0,0.05,4000.0,-39.29712460063898,0.0
PETRONET,25-Feb-2021,225.0,244.5,143085.0,P,3000,0.0,16.35,6000.0,0.7,0.5,3000.0,-7.975460122699387,1.4676590837614005
PETRONET,25-Feb-2021,230.0,244.5,158250.0,P,3000,17.85,15.2,15000.0,0.95,0.9,9000.0,-5.930470347648262,1.8009478672985781
PETRONET,25-Feb-2021,260.0,244.5,148830.0,C,3000,2.0,1.95,6000.0,0.0,14.3,3000.0,6.339468302658487,4.031445273130418
PETRONET,25-Feb-2021,265.0,244.5,134355.0,C,3000,1.3,1.25,9000.0,0.0,16.25,6000.0,8.384458077709612,2.9027576197387517
PEL,25-Feb-2021,2020.0,1889.9,403221.5,C,550,0.0,11.1,1100.0,0.0,116.55,2200.0,6.883962114397582,0.0
PEL,25-Feb-2021,2000.0,1889.9,416674.5,C,550,21.65,21.3,550.0,0.0,90.7,1100.0,5.825705063759982,2.857746274370042
PEL,25-Feb-2021,1780.0,1889.9,462363.0,P,550,0.0,120.1,550.0,0.0,13.55,550.0,-5.815122493253616,0.0
PEL,25-Feb-2021,1760.0,1889.9,451456.5,P,550,0.0,137.75,550.0,15.05,13.0,1650.0,-6.8733795438912155,1.8335099837968885
PETRONET,25-Feb-2021,220.0,244.5,127770.0,P,3000,0.0,24.75,3000.0,0.45,0.3,9000.0,-10.020449897750511,1.0565860530640996
PEL,25-Feb-2021,1350.0,1889.9,257141.5,P,550,0.0,448.8,12650.0,0.0,0.55,550.0,-28.56764908196201,0.0
PEL,25-Feb-2021,1380.0,1889.9,263494.0,P,550,515.0,456.55,2750.0,2.7,0.2,1650.0,-26.980263506005613,0.5635801953744677
PEL,25-Feb-2021,1400.0,1889.9,267729.0,P,550,518.85,449.15,3850.0,1.05,1.05,1650.0,-25.922006455368013,0.21570319240724764
